SA1_7DIGITCODE_2016,M_15_19_Ud_wk_L_5_hrs,M_15_19_Ud_wk_5_14_hrs,M_15_19_Ud_wk_15_29_hrs,M_15_19_Ud_wk_30h_more,M_15_19_no_Ud_wk,M_15_19_Ud_wk_ns,M_15_19_OS_v,M_15_19_yr_Tot,M_20_24_Ud_wk_L_5_hrs,M_20_24_Ud_wk_5_14_hrs,M_20_24_Ud_wk_15_29_hrs,M_20_24_Ud_wk_30h_more,M_20_24_no_Ud_wk,M_20_24_Ud_wk_ns,M_20_24_OS_v,M_20_24_yr_Tot,M_25_34_Ud_wk_L_5_hrs,M_25_34_Ud_wk_5_14_hrs,M_25_34_Ud_wk_15_29_hrs,M_25_34_Ud_wk_30h_more,M_25_34_no_Ud_wk,M_25_34_Ud_wk_ns,M_25_34_OS_v,M_25_34_yr_Tot,M_35_44_Ud_wk_L_5_hrs,M_35_44_Ud_wk_5_14_hrs,M_35_44_Ud_wk_15_29_hrs,M_35_44_Ud_wk_30h_more,M_35_44_no_Ud_wk,M_35_44_Ud_wk_ns,M_35_44_OS_v,M_35_44_yr_Tot,M_45_54_Ud_wk_L_5_hrs,M_45_54_Ud_wk_5_14_hrs,M_45_54_Ud_wk_15_29_hrs,M_45_54_Ud_wk_30h_more,M_45_54_no_Ud_wk,M_45_54_Ud_wk_ns,M_45_54_OS_v,M_45_54_yr_Tot,M_55_64_Ud_wk_L_5_hrs,M_55_64_Ud_wk_5_14_hrs,M_55_64_Ud_wk_15_29_hrs,M_55_64_Ud_wk_30h_more,M_55_64_no_Ud_wk,M_55_64_Ud_wk_ns,M_55_64_OS_v,M_55_64_yr_Tot,M_65_74_Ud_wk_L_5_hrs,M_65_74_Ud_wk_5_14_hrs,M_65_74_Ud_wk_15_29_hrs,M_65_74_Ud_wk_30h_more,M_65_74_no_Ud_wk,M_65_74_Ud_wk_ns,M_65_74_OS_v,M_65_74_yr_Tot,M_75_84_Ud_wk_L_5_hrs,M_75_84_Ud_wk_5_14_hrs,M_75_84_Ud_wk_15_29_hrs,M_75_84_Ud_wk_30h_more,M_75_84_no_Ud_wk,M_75_84_Ud_wk_ns,M_75_84_OS_v,M_75_84_yr_Tot,M_85ov_Ud_wk_L_5_h,M_85ov_Ud_wk_5_14_h,M_85ov_Ud_wk_15_29_h,M_85ov_Ud_wk_30h_more,M_85ov_no_Ud_wk,M_85ov_Ud_wk_ns,M_85ov_OS_v,M_85_yr_over_Tot,M_Tot_Ud_wk_L_5_hrs,M_Tot_Ud_wk_5_14_hrs,M_Tot_Ud_wk_15_29_hrs,M_Tot_Ud_wk_30h_more,M_Tot_no_Ud_wk,M_Tot_Ud_wk_ns,M_Total_OS_v,M_Tot_Tot,F_15_19_Ud_wk_L_5_hrs,F_15_19_Ud_wk_5_14_hrs,F_15_19_Ud_wk_15_29_hrs,F_15_19_Ud_wk_30h_more,F_15_19_no_Ud_wk,F_15_19_Ud_wk_ns,F_15_19_OS_v,F_15_19_yr_Tot,F_20_24_Ud_wk_L_5_hrs,F_20_24_Ud_wk_5_14_hrs,F_20_24_Ud_wk_15_29_hrs,F_20_24_Ud_wk_30h_more,F_20_24_no_Ud_wk,F_20_24_Ud_wk_ns,F_20_24_OS_v,F_20_24_yr_Tot,F_25_34_Ud_wk_L_5_hrs,F_25_34_Ud_wk_5_14_hrs,F_25_34_Ud_wk_15_29_hrs,F_25_34_Ud_wk_30h_more,F_25_34_no_Ud_wk,F_25_34_Ud_wk_ns,F_25_34_OS_v,F_25_34_yr_Tot,F_35_44_Ud_wk_L_5_hrs,F_35_44_Ud_wk_5_14_hrs,F_35_44_Ud_wk_15_29_hrs,F_35_44_Ud_wk_30h_more,F_35_44_no_Ud_wk,F_35_44_Ud_wk_ns,F_35_44_OS_v,F_35_44_yr_Tot,F_45_54_Ud_wk_L_5_hrs,F_45_54_Ud_wk_5_14_hrs,F_45_54_Ud_wk_15_29_hrs,F_45_54_Ud_wk_30h_more,F_45_54_no_Ud_wk,F_45_54_Ud_wk_ns,F_45_54_OS_v,F_45_54_yr_Tot,F_55_64_Ud_wk_L_5_hrs,F_55_64_Ud_wk_5_14_hrs,F_55_64_Ud_wk_15_29_hrs,F_55_64_Ud_wk_30h_more,F_55_64_no_Ud_wk,F_55_64_Ud_wk_ns,F_55_64_OS_v,F_55_64_yr_Tot,F_65_74_Ud_wk_L_5_hrs,F_65_74_Ud_wk_5_14_hrs,F_65_74_Ud_wk_15_29_hrs,F_65_74_Ud_wk_30h_more,F_65_74_no_Ud_wk,F_65_74_Ud_wk_ns,F_65_74_OS_v,F_65_74_yr_Tot,F_75_84_Ud_wk_L_5_hrs,F_75_84_Ud_wk_5_14_hrs,F_75_84_Ud_wk_15_29_hrs,F_75_84_Ud_wk_30h_more,F_75_84_no_Ud_wk,F_75_84_Ud_wk_ns,F_75_84_OS_v,F_75_84_yr_Tot,F_85ov_Ud_wk_L_5_h,F_85ov_Ud_wk_5_14_h,F_85ov_Ud_wk_15_29_h,F_85ov_Ud_wk_30h_more,F_85ov_no_Ud_wk,F_85ov_Ud_wk_ns,F_85ov_OS_v,F_85_yr_over_Tot,F_Tot_Ud_wk_L_5_hrs,F_Tot_Ud_wk_5_14_hrs,F_Tot_Ud_wk_15_29_hrs,F_Tot_Ud_wk_30h_more,F_Tot_no_Ud_wk,F_Tot_Ud_wk_ns,F_Total_OS_v,F_Tot_Tot,P_15_19_Ud_wk_L_5_hrs,P_15_19_Ud_wk_5_14_hrs,P_15_19_Ud_wk_15_29_hrs,P_15_19_Ud_wk_30h_more,P_15_19_no_Ud_wk,P_15_19_Ud_wk_ns,P_15_19_OS_v,P_15_19_yr_Tot,P_20_24_Ud_wk_L_5_hrs,P_20_24_Ud_wk_5_14_hrs,P_20_24_Ud_wk_15_29_hrs,P_20_24_Ud_wk_30h_more,P_20_24_no_Ud_wk,P_20_24_Ud_wk_ns,P_20_24_OS_v,P_20_24_yr_Tot,P_25_34_Ud_wk_L_5_hrs,P_25_34_Ud_wk_5_14_hrs,P_25_34_Ud_wk_15_29_hrs,P_25_34_Ud_wk_30h_more,P_25_34_no_Ud_wk,P_25_34_Ud_wk_ns,P_25_34_OS_v,P_25_34_yr_Tot,P_35_44_Ud_wk_L_5_hrs,P_35_44_Ud_wk_5_14_hrs,P_35_44_Ud_wk_15_29_hrs,P_35_44_Ud_wk_30h_more,P_35_44_no_Ud_wk,P_35_44_Ud_wk_ns,P_35_44_OS_v,P_35_44_yr_Tot,P_45_54_Ud_wk_L_5_hrs,P_45_54_Ud_wk_5_14_hrs,P_45_54_Ud_wk_15_29_hrs,P_45_54_Ud_wk_30h_more,P_45_54_no_Ud_wk,P_45_54_Ud_wk_ns,P_45_54_OS_v,P_45_54_yr_Tot
5102904,3,0,0,0,3,3,0,12,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,17,0,3,0,4,0,0,0,7,3,3,0,0,7,0,0,17,5,4,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,16,3,8,15,4,0,69,3,3,0,0,4,3,0,15,3,0,4,0,0,0,0,8,0,0,0,5,0,0,0,17,0,0,0,5,0,0,0,8,0,12,5,3,0,0,0,21,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,12,21,7,8,0,81,5,3,0,0,9,4,0,21,7,0,4,0,0,0,0,16,10,9,3,7,0,0,0,26,3,5,0,4,0,0,0,15,7,12,7,6,4,5,0,39
5102905,3,0,0,0,3,0,0,7,3,0,0,0,0,3,0,6,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,3,4,3,0,4,3,0,15,0,10,3,0,3,0,0,17,0,3,3,3,3,0,0,11,0,3,0,0,0,0,0,8,0,3,0,0,0,3,0,8,16,19,10,9,16,10,0,76,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,3,0,0,0,9,0,6,6,3,0,0,0,11,0,4,5,0,3,0,0,9,0,5,0,4,0,0,0,8,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,7,19,12,18,3,3,0,59,5,0,0,0,3,0,0,15,4,0,0,0,0,3,0,8,7,0,0,3,0,0,0,11,0,9,4,3,0,0,0,15,3,10,8,4,4,3,0,29
5102907,4,0,0,0,3,4,0,13,3,0,0,0,0,0,0,4,0,3,0,0,3,3,0,7,0,9,3,0,9,4,0,28,8,3,3,0,8,0,0,24,7,8,0,3,3,0,0,27,6,4,6,3,11,0,0,25,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,29,25,16,11,42,20,0,138,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,10,3,3,3,3,4,0,0,16,0,8,3,3,3,3,0,17,0,12,3,3,4,0,0,28,0,3,8,6,3,0,0,27,0,0,3,9,4,0,0,27,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,14,29,25,30,20,14,0,129,5,3,0,0,6,12,0,20,3,0,0,0,0,4,0,10,3,3,6,3,3,5,0,27,4,15,10,3,8,7,0,48,8,15,5,8,13,3,0,52
5102909,3,0,0,0,4,0,0,8,3,0,0,0,5,0,0,10,6,7,3,0,4,0,0,19,10,5,4,0,5,3,0,22,5,10,3,4,5,0,0,28,3,7,3,0,11,0,0,21,3,4,3,3,6,0,0,24,0,7,4,3,8,3,0,22,0,0,0,0,0,0,0,4,38,30,15,12,41,12,0,157,8,0,0,0,5,3,0,22,0,4,0,3,0,0,0,6,0,3,3,3,3,4,0,21,3,9,6,8,0,0,0,32,5,6,3,8,5,5,0,32,3,8,4,7,7,0,0,24,5,4,5,12,6,3,0,38,3,0,5,4,6,0,0,17,0,0,0,0,0,0,0,3,28,36,27,38,40,23,0,193,16,0,0,0,12,3,0,29,3,4,0,5,11,0,0,19,5,10,9,7,4,6,0,39,15,20,11,8,7,3,0,60,12,17,4,10,12,7,0,60
5102910,6,0,0,0,8,0,0,11,4,0,0,3,9,0,0,20,6,9,3,3,13,6,0,48,4,9,0,3,10,6,0,38,13,15,3,0,11,13,0,48,12,4,0,0,8,13,0,39,7,14,5,3,15,14,0,57,0,6,0,0,7,11,0,31,0,3,0,0,5,0,0,8,64,60,13,17,75,68,0,300,5,3,0,0,9,0,0,22,3,4,0,3,4,3,0,22,7,3,8,14,9,6,0,46,4,3,7,6,7,3,0,38,7,13,8,3,3,0,0,36,3,18,11,4,6,13,0,61,8,6,3,15,15,12,0,65,4,5,4,4,6,10,0,34,0,0,0,0,4,0,0,4,36,60,43,58,70,55,0,322,15,3,0,0,11,0,0,30,6,9,0,9,11,7,0,41,13,10,11,18,23,19,0,97,5,15,9,15,17,16,0,72,20,21,10,3,15,13,0,83
5102912,5,0,0,0,0,4,0,12,6,4,0,0,0,0,0,3,3,3,0,0,0,3,0,17,10,8,4,0,4,4,0,25,0,11,4,3,6,0,0,23,6,3,3,5,4,8,0,27,4,0,3,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,30,17,10,30,19,0,131,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,5,0,6,0,9,0,3,0,23,0,8,6,9,0,0,0,31,3,9,5,3,0,3,0,29,0,3,4,9,3,3,0,23,3,0,9,0,0,3,0,14,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,13,37,27,35,11,11,0,146,11,0,0,0,0,7,0,18,5,3,0,0,0,0,0,13,3,13,0,12,0,4,0,40,13,16,10,10,3,3,0,56,6,15,13,11,5,3,0,51
5102913,3,0,0,0,3,0,0,11,0,0,0,0,3,8,0,9,6,0,0,0,0,9,0,21,11,4,0,0,4,5,0,25,9,7,3,0,8,6,0,33,11,8,3,0,10,3,0,38,8,11,0,10,8,0,0,32,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,5,50,35,11,13,40,31,3,181,3,3,3,0,6,4,0,19,4,3,0,0,0,0,0,4,0,6,3,9,0,4,0,24,0,19,3,6,0,0,0,30,5,6,13,5,0,3,0,33,0,6,5,10,3,4,0,34,0,4,5,9,0,5,0,29,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,54,34,39,11,16,0,175,8,6,3,0,9,5,0,30,5,3,0,0,3,5,0,16,9,10,3,5,5,11,0,46,10,20,4,9,4,6,0,61,14,17,18,8,6,7,0,65
5102914,6,0,0,0,11,0,0,17,0,4,0,0,3,0,0,12,9,7,3,0,14,3,0,45,3,0,0,3,6,0,0,17,10,4,3,4,6,3,0,23,4,9,3,0,6,6,0,30,4,9,3,0,12,12,0,42,0,9,7,0,8,7,0,37,0,0,0,0,3,6,0,15,47,49,18,8,71,31,0,230,7,4,0,0,10,0,0,20,0,7,5,3,0,3,0,18,5,13,9,8,3,5,0,45,3,9,6,3,9,4,0,35,0,15,11,8,3,3,0,42,4,13,7,8,0,4,0,38,5,9,9,7,5,10,0,45,4,9,5,4,10,14,0,40,3,3,0,0,3,3,0,14,28,81,42,49,50,46,4,295,13,11,0,0,17,0,0,40,3,8,5,3,10,0,0,29,11,26,8,11,23,4,3,88,6,12,8,9,14,4,0,52,11,24,15,8,11,7,0,68
5102915,6,0,0,0,3,0,0,13,4,5,0,0,3,3,0,12,3,6,0,0,7,5,0,18,5,6,3,0,3,0,0,17,3,11,3,3,3,4,0,33,4,8,3,0,9,0,0,22,4,3,3,0,6,7,0,21,0,3,0,0,8,3,0,14,0,0,0,0,6,0,0,13,29,43,10,10,44,19,0,158,13,0,0,0,0,3,0,22,0,6,0,0,0,3,0,11,4,3,0,0,0,0,0,8,6,4,3,7,3,3,0,22,4,8,7,6,6,3,0,33,3,9,9,4,7,0,0,30,0,3,4,8,4,3,0,29,0,3,0,4,8,3,0,19,0,0,0,0,0,3,0,8,27,36,26,35,33,22,0,180,15,3,0,0,7,7,0,34,5,9,0,0,3,7,0,27,8,3,0,3,7,3,0,31,5,11,6,13,8,3,0,43,8,18,8,12,7,8,0,63
5102916,0,0,0,0,3,5,0,10,0,5,0,0,5,3,0,13,9,11,3,0,3,0,0,23,0,3,3,4,13,3,0,22,3,12,0,0,3,0,0,23,3,4,3,0,4,4,0,27,7,6,3,3,7,3,0,28,3,4,4,5,15,3,0,32,0,3,0,0,8,0,0,9,30,42,18,7,66,24,0,195,6,0,0,0,6,0,0,15,3,0,0,3,0,0,0,5,0,8,3,9,0,0,0,20,3,4,3,10,4,0,0,21,0,5,3,5,4,4,0,27,0,4,4,0,4,3,0,22,0,3,6,9,5,3,0,37,0,0,3,7,11,3,0,26,0,0,0,3,28,0,0,31,16,24,33,44,71,17,0,204,6,0,0,0,14,6,0,29,0,7,3,3,5,3,0,19,10,18,3,9,9,0,0,44,6,3,3,9,16,3,0,43,7,16,11,5,5,11,0,50
5102917,3,0,0,0,4,3,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,9,0,0,3,0,0,19,3,0,4,0,7,0,0,16,5,8,4,5,7,0,0,30,3,11,0,0,4,0,0,19,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,20,27,14,9,34,8,0,117,5,0,0,0,0,0,0,7,5,0,0,0,3,0,0,5,0,6,0,6,4,0,0,14,0,4,3,4,0,0,0,15,0,8,3,5,0,3,0,23,0,4,13,10,3,3,0,29,0,4,0,4,3,0,0,16,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,11,38,21,27,16,11,0,121,11,3,0,0,6,3,0,26,4,0,0,0,3,0,0,8,3,12,0,6,3,0,0,18,0,11,3,8,3,3,0,30,3,11,8,5,9,3,0,40
5102919,4,3,0,0,7,0,0,14,4,3,0,0,4,0,0,12,3,9,3,0,9,0,0,19,8,11,3,0,0,0,0,22,12,13,0,0,4,7,0,32,11,9,4,0,13,10,0,48,3,5,3,3,16,15,0,45,3,7,8,3,3,4,0,20,0,0,0,0,0,0,0,0,41,60,13,8,57,35,0,209,10,0,0,0,3,0,0,9,3,3,0,0,3,0,0,13,3,4,3,10,4,0,0,20,0,13,0,3,0,0,0,19,4,14,4,3,9,8,0,33,0,11,14,8,8,5,0,46,0,5,4,3,9,0,0,33,0,0,3,4,3,3,0,11,0,0,0,0,0,0,0,0,22,50,31,33,38,23,3,183,14,0,0,0,4,0,0,21,6,10,0,0,10,3,0,24,8,12,7,10,8,0,0,38,4,26,3,3,7,0,0,40,13,23,7,3,11,7,0,67
5102920,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,3,0,0,9,3,3,0,0,3,3,0,17,3,0,0,0,4,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,3,4,15,6,0,54,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,3,0,0,3,0,8,5,0,0,0,0,0,0,6,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,12,5,4,0,47,3,0,0,0,3,3,0,17,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,5,3,3,0,3,0,0,15,3,3,9,3,6,4,0,27
5102921,5,0,0,0,4,0,0,6,5,0,0,0,5,0,0,11,7,0,0,0,0,0,0,6,5,8,3,0,0,0,0,14,7,6,3,0,4,0,0,22,7,3,6,3,5,0,0,21,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,11,3,17,0,0,81,3,0,0,0,3,0,0,6,3,0,0,3,0,0,0,6,0,7,3,3,0,0,0,11,0,4,9,4,0,0,0,21,0,5,8,3,0,0,0,13,0,7,3,13,3,0,0,22,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,24,17,21,9,4,0,85,4,0,0,0,6,0,0,17,11,0,0,3,3,0,0,19,7,7,3,3,0,0,0,12,3,9,12,4,0,0,0,33,7,13,7,3,8,0,0,41
5102922,6,0,0,0,5,0,0,11,3,0,0,0,5,0,0,12,4,15,4,0,0,0,0,28,3,6,0,0,4,0,0,22,3,13,0,0,3,0,0,16,3,4,0,0,5,0,0,10,3,4,0,0,3,3,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26,45,6,3,26,10,0,113,11,3,0,0,3,0,0,19,3,3,0,0,0,0,0,9,0,0,3,5,0,3,0,16,0,11,6,13,0,4,0,28,0,7,9,3,3,0,0,21,3,5,3,6,0,3,0,20,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,15,32,26,29,14,12,0,127,13,6,0,0,7,0,0,30,7,4,0,0,3,3,0,21,12,13,6,5,3,5,0,46,3,17,9,17,4,7,0,50,7,20,9,3,6,0,0,36
5102923,10,0,0,0,10,0,0,20,8,4,0,0,4,3,0,18,21,15,3,0,10,4,0,61,5,8,3,0,3,3,0,23,8,12,0,0,10,3,0,30,7,4,3,0,6,0,0,17,4,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,65,45,10,5,45,13,0,188,3,8,0,0,3,3,0,20,3,6,7,5,5,0,0,26,3,24,10,24,3,0,0,68,3,8,7,9,3,0,0,32,3,13,10,4,0,0,0,28,3,4,3,3,3,0,0,19,0,0,5,0,7,5,0,16,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,62,35,49,27,13,0,204,14,8,0,0,8,0,0,36,12,12,7,5,11,4,0,39,26,42,16,24,15,5,0,124,4,14,11,11,5,3,0,52,10,18,10,3,12,6,0,61
5102924,3,0,0,0,3,0,0,7,0,7,0,0,5,3,0,17,3,13,0,0,4,3,0,28,12,6,3,0,6,3,0,31,8,5,0,0,10,0,0,22,8,4,3,0,13,0,0,29,3,14,3,8,7,0,0,31,0,0,3,0,3,3,0,10,0,0,0,0,0,0,0,3,37,49,13,11,45,13,0,179,0,3,0,0,5,0,0,12,0,0,3,4,0,0,0,8,6,13,6,10,0,3,0,36,0,12,4,15,3,5,0,29,0,14,4,11,3,0,0,28,0,6,6,8,0,0,0,26,3,7,5,7,3,5,0,27,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,16,52,25,42,24,20,0,179,4,6,0,0,12,0,0,27,0,3,3,4,5,3,0,16,11,27,4,11,8,4,0,62,17,12,4,15,5,6,0,64,8,21,3,12,8,0,0,51
5102925,11,0,0,0,0,0,0,11,9,0,0,0,7,0,0,9,10,12,0,0,3,0,0,20,15,9,0,3,6,0,0,32,14,7,0,0,3,3,0,24,4,3,0,0,0,0,0,12,0,7,3,3,7,0,0,14,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,56,40,3,9,19,10,0,137,3,3,0,0,3,0,0,8,0,3,0,0,3,0,0,12,9,6,5,16,0,0,0,38,3,13,6,13,0,0,0,34,0,16,6,3,0,3,0,31,0,6,7,3,0,0,0,17,0,3,4,6,4,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,24,48,26,32,8,11,0,157,9,4,0,0,3,3,0,20,8,4,0,0,5,0,0,23,12,17,5,16,3,0,0,56,12,24,6,11,6,3,0,68,12,23,8,3,4,4,0,53
5102926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
5102928,10,0,0,0,11,0,0,20,4,0,0,0,10,0,0,9,9,3,0,0,4,0,0,19,4,14,5,0,11,3,3,34,4,14,4,3,0,3,0,32,3,10,3,0,10,0,0,32,5,4,0,0,5,5,0,18,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31,54,14,11,51,8,3,168,4,0,0,0,9,0,0,19,3,9,0,0,4,0,0,17,0,3,3,6,0,3,0,15,0,6,4,14,6,3,0,33,3,19,3,5,4,0,0,33,0,10,5,5,3,3,0,24,0,5,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,49,12,38,25,11,3,144,9,0,0,0,22,4,0,38,6,4,0,0,7,0,0,29,9,3,3,9,6,3,0,30,8,17,8,17,8,3,3,71,3,38,5,6,3,4,0,59
5102929,6,0,0,0,3,3,0,12,3,0,0,0,8,0,0,12,0,3,0,0,3,0,0,6,3,12,0,3,8,0,0,32,13,14,3,0,9,0,0,37,10,7,3,0,0,3,0,29,3,5,5,0,3,0,0,17,0,0,6,0,0,3,0,9,0,0,0,0,0,0,0,0,40,37,19,9,33,10,0,150,11,3,0,0,6,6,0,26,4,0,0,0,0,0,0,10,0,3,0,3,0,0,0,10,0,14,8,12,0,3,0,36,8,9,7,10,0,4,0,36,0,10,6,5,5,3,0,28,3,3,4,3,0,0,0,10,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,24,44,29,39,17,14,0,166,17,3,0,0,6,8,0,34,6,3,0,0,7,0,0,16,0,7,0,3,3,0,0,19,3,22,14,16,8,3,0,65,17,26,5,14,9,6,0,72
5102930,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,8,3,4,3,0,3,0,0,16,0,5,0,0,4,0,0,15,3,0,0,0,5,0,0,13,0,0,0,0,4,3,0,5,0,0,0,0,3,0,0,3,22,20,7,6,15,5,0,75,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,3,8,0,0,0,15,0,13,3,0,0,0,0,16,0,6,5,3,0,0,0,20,0,4,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,11,14,4,9,0,73,9,0,0,0,0,0,0,10,4,0,0,0,0,0,0,6,0,0,0,3,0,0,0,6,6,11,6,6,0,3,0,23,3,14,3,0,0,0,0,30
5102931,5,0,0,0,3,0,0,10,4,3,0,0,3,3,0,18,17,9,0,0,6,0,0,35,3,0,3,5,11,0,0,22,9,3,0,0,6,0,0,19,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,13,4,27,4,0,111,6,0,0,0,3,0,0,11,3,4,0,4,4,0,0,20,0,13,8,14,0,3,0,41,4,4,4,5,3,0,0,25,0,6,3,4,0,0,0,17,0,0,3,0,0,3,0,13,3,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,21,39,15,7,0,133,9,3,0,0,8,0,0,21,13,5,0,3,8,3,0,34,21,21,8,16,3,3,0,76,12,7,9,9,15,0,0,44,7,10,3,4,6,0,0,35
5102932,10,3,0,0,7,3,0,23,4,3,0,0,0,0,0,15,5,7,3,0,9,0,0,23,7,12,3,0,4,3,0,30,10,13,3,5,8,3,0,44,10,7,3,0,3,0,0,31,0,3,3,0,3,0,0,13,0,3,0,0,3,4,0,10,0,0,0,0,0,0,0,3,49,43,26,11,45,15,0,191,6,3,0,0,9,5,0,23,0,6,0,0,5,0,0,12,3,3,7,4,0,0,0,15,0,14,7,13,0,7,0,53,3,13,3,7,6,3,0,34,3,9,5,4,0,0,0,29,0,3,4,0,0,3,0,15,0,0,0,0,3,0,0,12,0,0,0,0,3,0,0,3,18,54,30,41,25,16,0,184,16,6,0,0,13,10,0,51,9,4,0,0,3,0,0,19,7,6,5,4,6,0,0,35,7,24,9,15,3,9,0,82,14,22,7,9,12,9,0,77
5103001,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,0,3,3,0,4,0,0,11,4,3,3,0,3,0,0,12,0,4,0,3,3,0,0,16,11,12,0,3,9,0,0,28,4,6,0,0,26,4,0,44,24,33,13,10,46,10,3,132,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,13,0,3,3,3,0,0,0,16,3,3,0,3,0,0,0,13,0,3,8,6,8,8,0,27,17,17,10,0,17,7,0,68,10,19,11,5,25,11,0,84,34,46,39,22,51,28,0,230,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6,4,0,3,0,0,0,0,8,3,3,7,3,3,3,0,20,5,3,3,6,3,0,0,29
