SA1_7DIGITCODE_2016,F_Mgmt_Cmrce_35_44,F_Mgmt_Cmrce_45_54,F_Mgmt_Cmrce_55_64,F_Mgmt_Cmrce_65_74,F_Mgmt_Cmrce_75_84,F_Mgmt_Cmrce_85_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24,F_FoodHos_PsnlSvcs_25_34,F_FoodHos_PsnlSvcs_35_44,F_FoodHos_PsnlSvcs_45_54,F_FoodHos_PsnlSvcs_55_64,F_FoodHos_PsnlSvcs_65_74,F_FoodHos_PsnlSvcs_75_84,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24,F_Mix_Fld_Prog_25_34,F_Mix_Fld_Prog_35_44,F_Mix_Fld_Prog_45_54,F_Mix_Fld_Prog_55_64,F_Mix_Fld_Prog_65_74,F_Mix_Fld_Prog_75_84,F_Mix_Fld_Prog_85,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24,P_Nat_Phy_Sci_25_34,P_Nat_Phy_Sci_35_44,P_Nat_Phy_Sci_45_54,P_Nat_Phy_Sci_55_64,P_Nat_Phy_Sci_65_74,P_Nat_Phy_Sci_75_84,P_Nat_Phy_Sci_85,P_Nat_Phy_Sci_Tot,P_IT_15_24,P_IT_25_34,P_IT_35_44,P_IT_45_54,P_IT_55_64,P_IT_65_74,P_IT_75_84,P_IT_85,P_IT_Tot,P_Egnr_rel_Tech_15_24,P_Egnr_rel_Tech_25_34,P_Egnr_rel_Tech_35_44,P_Egnr_rel_Tech_45_54,P_Egnr_rel_Tech_55_64,P_Egnr_rel_Tech_65_74,P_Egnr_rel_Tech_75_84,P_Egnr_rel_Tech_85,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24,P_Arc_Bld_25_34,P_Arc_Bld_35_44,P_Arc_Bld_45_54,P_Arc_Bld_55_64,P_Arc_Bld_65_74,P_Arc_Bld_75_84,P_Arc_Bld_85_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24,P_Mgmt_Cmrce_25_34,P_Mgmt_Cmrce_35_44,P_Mgmt_Cmrce_45_54,P_Mgmt_Cmrce_55_64,P_Mgmt_Cmrce_65_74,P_Mgmt_Cmrce_75_84,P_Mgmt_Cmrce_85_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24,P_Mix_Fld_Prog_25_34,P_Mix_Fld_Prog_35_44,P_Mix_Fld_Prog_45_54,P_Mix_Fld_Prog_55_64,P_Mix_Fld_Prog_65_74,P_Mix_Fld_Prog_75_84,P_Mix_Fld_Prog_85,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
5106617,5,3,0,0,0,0,14,4,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,13,4,13,30,28,108,25,25,15,20,10,18,29,31,165,0,7,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,3,6,5,6,0,0,23,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,7,0,0,0,3,0,0,0,0,12,3,8,5,5,0,3,0,0,25,3,4,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,19,17,12,31,61,56,225,38,48,36,30
5106618,0,0,5,0,0,0,9,0,6,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,5,3,0,0,28,10,19,18,6,12,3,0,0,70,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,0,0,12,0,4,0,0,3,3,0,0,12,0,4,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,3,12,6,3,0,51,18,36,25,12
5106619,3,0,3,0,0,0,9,0,3,6,4,3,0,0,0,15,0,3,0,5,0,0,0,0,9,4,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,4,0,0,21,5,22,18,25,25,10,6,0,113,0,0,3,0,0,0,0,0,11,0,3,0,3,0,0,0,0,3,0,0,5,7,3,3,5,0,23,0,4,4,4,4,3,0,0,19,0,3,3,0,0,0,0,0,7,3,0,0,5,6,4,5,0,24,0,5,0,6,12,4,0,0,22,0,6,4,3,4,0,0,0,23,5,6,4,4,6,0,0,0,20,0,3,3,3,0,3,0,0,13,4,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,11,11,3,0,3,50,13,31,35,55
5106620,7,3,3,0,0,0,22,0,3,5,7,0,0,0,0,16,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,3,0,0,21,10,28,18,17,8,4,0,0,89,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,3,4,8,8,9,0,0,0,35,0,3,9,0,0,0,0,0,14,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,9,0,3,0,4,0,0,0,0,8,3,13,7,3,3,3,0,0,30,3,7,5,7,0,3,0,0,24,0,3,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,3,8,4,3,0,39,23,56,46,29
5106621,6,4,3,9,0,0,26,4,7,6,8,3,6,0,0,31,0,0,3,0,0,0,0,0,11,3,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,3,3,0,0,13,8,25,43,36,27,24,6,0,178,0,0,3,0,0,0,0,0,9,0,6,3,3,0,0,0,0,15,0,5,11,9,9,3,5,0,49,0,3,9,3,5,7,0,0,24,0,0,3,3,0,0,0,0,8,0,3,5,6,7,4,0,0,31,3,0,8,10,9,3,0,0,40,4,16,14,4,5,7,3,0,56,3,7,11,10,3,5,0,0,47,0,3,4,0,0,0,0,0,17,3,3,6,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,3,7,3,3,4,0,37,22,51,81,69
5106622,7,7,5,0,0,0,20,0,5,7,9,3,3,4,0,27,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,3,0,21,7,23,24,30,20,13,11,4,123,0,0,3,3,0,0,0,0,11,4,0,0,0,0,0,0,0,8,0,3,3,5,3,3,0,4,31,0,4,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,3,0,4,5,5,0,0,0,0,27,0,3,0,6,4,0,0,0,27,8,11,12,11,10,3,0,0,47,7,8,8,9,3,3,4,0,44,0,0,3,0,3,0,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,8,0,10,3,0,38,28,48,44,50
5106623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106624,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,0,15,8,12,5,11,5,6,0,0,57,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,3,10,3,0,0,0,21,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,6,3,0,0,0,8,3,3,0,3,3,0,0,0,15,0,0,4,0,3,0,0,0,6,4,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,5,10,3,0,0,31,16,24,13,19
5106625,3,3,0,0,0,0,7,4,3,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,14,13,12,12,8,14,7,3,0,57,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,4,3,12,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,3,3,3,3,0,0,0,0,15,4,4,3,3,3,0,0,0,21,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,4,4,8,6,3,0,3,34,18,19,20,24
5106626,5,0,0,0,0,0,13,0,4,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,13,12,15,0,0,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,7,9,9,4,8,0,0,30,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,3,4,3,0,0,0,10,0,0,0,3,0,0,0,0,6,3,11,7,0,0,0,0,0,20,0,3,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,4,4,7,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,15,35,23,16
5106627,6,3,5,0,0,0,14,0,4,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,13,12,11,13,5,3,0,69,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,3,5,7,3,0,0,25,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,3,4,0,0,0,0,0,10,0,3,3,0,5,0,0,0,7,0,0,5,3,5,3,0,0,18,0,4,0,4,0,0,0,0,9,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,10,0,0,3,0,3,0,0,16,18,29,29,26
5106628,6,0,0,0,0,0,14,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,13,19,6,6,5,4,0,68,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,10,12,4,5,3,0,0,39,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,5,3,0,0,15,0,0,0,3,3,0,0,0,9,3,4,6,0,0,0,0,0,13,0,3,5,0,0,5,0,0,11,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,3,21,12,28,34,20
5106701,3,3,4,0,0,0,28,0,11,7,9,6,0,0,0,29,0,3,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,4,6,0,0,27,8,42,17,19,17,6,0,0,115,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,5,13,3,6,3,0,0,0,30,4,3,0,0,3,7,0,0,16,0,3,0,0,0,0,0,0,5,3,3,0,3,0,0,0,0,10,0,9,0,3,0,0,0,0,17,3,15,6,7,6,0,0,0,33,0,11,5,9,5,0,0,0,28,0,4,0,0,0,0,0,0,7,0,4,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,4,3,3,9,4,0,44,19,80,34,35
5106702,3,3,0,0,0,0,9,0,5,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,4,0,4,23,10,26,13,14,10,5,3,4,83,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,3,0,7,3,3,0,0,0,0,15,0,5,3,3,5,0,0,0,18,0,3,0,0,0,0,0,0,5,6,4,3,5,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,9,8,9,0,4,37,19,37,25,28
5106703,4,0,0,0,0,0,11,3,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,14,6,15,19,4,5,6,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,4,0,0,0,17,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,8,0,3,0,3,5,0,0,0,11,0,4,5,0,0,0,0,0,10,5,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,3,6,0,17,16,22,33,16
5106704,3,6,0,0,0,0,24,3,0,0,4,3,0,0,0,15,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,15,14,10,31,20,5,0,0,92,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,10,0,13,9,8,0,0,47,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,3,3,4,4,0,0,0,23,0,0,3,5,8,0,0,0,16,3,6,5,14,4,0,0,0,35,4,3,3,4,5,0,0,0,24,3,0,0,0,0,0,0,0,7,0,0,0,8,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,16,24,33,25,56
5106705,3,5,0,0,0,0,17,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,9,13,19,26,7,6,3,3,85,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,4,13,6,5,0,6,0,0,39,0,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,3,5,4,0,0,0,0,10,3,0,4,6,3,0,0,0,16,3,0,7,11,0,0,0,3,34,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,5,0,5,0,0,16,15,27,37,51
5106706,3,7,0,0,0,0,15,0,0,6,0,8,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,18,11,0,3,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,12,3,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,9,0,0,3,3,0,0,0,0,7,0,0,3,13,4,0,0,0,25,0,0,6,3,8,0,0,0,17,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,10,10,21,35
5106707,4,0,0,0,0,0,11,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,13,11,10,4,3,0,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,3,3,6,0,3,0,0,12,0,3,5,4,0,0,0,0,15,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,13,23,15,21
5106708,10,9,3,0,0,0,26,3,5,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,23,20,4,4,0,0,84,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,3,3,10,10,10,3,0,0,36,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,8,4,3,0,0,18,0,3,3,8,6,0,0,0,16,3,4,13,11,4,0,0,0,41,3,4,3,4,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,19,23,44,44
5106709,3,4,7,4,0,0,26,5,4,3,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,12,24,22,22,18,5,3,0,109,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,9,6,3,6,3,0,3,0,39,5,3,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,18,0,4,7,7,6,0,0,0,20,3,13,3,5,11,3,0,0,41,5,4,4,9,8,0,3,0,23,0,0,0,0,0,0,0,0,3,4,3,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,4,0,3,0,14,35,41,40,41
5106710,8,3,4,3,0,0,36,4,4,6,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,10,37,31,18,15,3,3,0,121,0,5,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,3,8,8,13,8,9,3,0,0,53,5,3,0,0,0,0,0,0,14,0,3,0,0,3,0,0,0,7,0,3,3,3,3,0,0,0,12,0,8,3,3,7,0,0,0,25,3,11,15,6,6,4,4,0,57,4,4,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,18,27,66,52,39
5106711,4,3,0,0,0,0,21,0,0,3,3,0,0,0,0,16,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,19,8,18,24,14,9,7,3,0,80,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,12,8,7,3,7,0,0,30,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,7,0,3,0,0,0,6,3,9,4,3,0,0,0,0,21,0,0,3,3,0,3,0,0,20,4,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,4,3,3,0,27,20,34,39,24
5106712,4,0,3,0,0,0,11,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,7,20,18,10,12,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,6,0,0,0,25,3,3,0,0,4,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,11,0,4,0,3,3,0,0,0,12,0,7,3,3,6,0,0,0,15,0,3,6,3,0,0,0,0,14,0,0,0,0,0,0,0,0,5,3,5,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,22,8,42,26,16
5106713,8,4,0,0,0,0,10,0,3,0,4,3,0,0,0,13,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,16,10,13,7,0,3,0,59,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,9,3,11,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,8,0,4,0,0,0,0,0,0,4,0,4,9,4,0,0,0,0,17,0,7,4,4,3,0,0,0,20,0,3,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,4,3,5,3,0,0,0,22,15,35,33,17
5106714,3,0,0,0,0,0,9,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,3,14,10,15,3,0,0,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,3,3,0,3,0,0,17,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,4,3,4,0,0,0,0,5,0,0,3,0,3,0,0,0,6,0,5,3,0,0,0,0,0,17,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,7,0,0,0,0,22,15,20,20,20
