SA2_MAINCODE_2016,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85,M_IT_Tot,M_Egnr_rel_Tech_15_24,M_Egnr_rel_Tech_25_34,M_Egnr_rel_Tech_35_44,M_Egnr_rel_Tech_45_54,M_Egnr_rel_Tech_55_64,M_Egnr_rel_Tech_65_74,M_Egnr_rel_Tech_75_84,M_Egnr_rel_Tech_85,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24,M_Arc_Bld_25_34,M_Arc_Bld_35_44,M_Arc_Bld_45_54,M_Arc_Bld_55_64,M_Arc_Bld_65_74,M_Arc_Bld_75_84,M_Arc_Bld_85_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24,M_Mgmt_Cmrce_25_34,M_Mgmt_Cmrce_35_44,M_Mgmt_Cmrce_45_54,M_Mgmt_Cmrce_55_64,M_Mgmt_Cmrce_65_74,M_Mgmt_Cmrce_75_84,M_Mgmt_Cmrce_85_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24,M_FoodHos_PsnlSvcs_25_34,M_FoodHos_PsnlSvcs_35_44,M_FoodHos_PsnlSvcs_45_54,M_FoodHos_PsnlSvcs_55_64,M_FoodHos_PsnlSvcs_65_74,M_FoodHos_PsnlSvcs_75_84,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24,M_Mix_Fld_Prog_25_34,M_Mix_Fld_Prog_35_44,M_Mix_Fld_Prog_45_54,M_Mix_Fld_Prog_55_64,M_Mix_Fld_Prog_65_74,M_Mix_Fld_Prog_75_84,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24,F_Nat_Phy_Sci_25_34,F_Nat_Phy_Sci_35_44,F_Nat_Phy_Sci_45_54,F_Nat_Phy_Sci_55_64,F_Nat_Phy_Sci_65_74,F_Nat_Phy_Sci_75_84,F_Nat_Phy_Sci_85,F_Nat_Phy_Sci_Tot,F_IT_15_24,F_IT_25_34,F_IT_35_44,F_IT_45_54,F_IT_55_64,F_IT_65_74,F_IT_75_84,F_IT_85,F_IT_Tot,F_Egnr_rel_Tech_15_24,F_Egnr_rel_Tech_25_34,F_Egnr_rel_Tech_35_44,F_Egnr_rel_Tech_45_54,F_Egnr_rel_Tech_55_64,F_Egnr_rel_Tech_65_74,F_Egnr_rel_Tech_75_84,F_Egnr_rel_Tech_85,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24,F_Arc_Bld_25_34,F_Arc_Bld_35_44,F_Arc_Bld_45_54,F_Arc_Bld_55_64,F_Arc_Bld_65_74,F_Arc_Bld_75_84,F_Arc_Bld_85_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24,F_Mgmt_Cmrce_25_34
506011110,7,18,11,8,9,3,0,0,67,22,52,33,14,10,3,0,0,134,120,293,257,203,175,126,79,14,1265,52,91,53,46,52,47,28,7,378,6,24,10,12,14,12,3,0,87,3,26,22,17,13,14,0,0,96,6,13,13,11,18,16,6,0,83,40,94,96,46,29,23,6,0,337,32,52,41,29,23,22,3,0,206,11,21,12,6,4,7,3,0,68,12,53,38,19,15,16,4,0,162,0,0,0,0,0,0,0,0,9,3,9,6,9,12,7,0,0,51,131,163,125,125,97,99,84,40,857,442,915,721,546,470,383,231,71,3787,6,41,22,9,10,4,0,0,86,8,17,7,8,3,3,0,0,44,13,28,12,12,14,3,5,4,86,6,3,0,8,0,0,0,0,18,3,6,14,3,0,0,4,0,38,55,146,86,75,72,48,20,0,512,25,71,74,65,60,28,10,11,341,104,218
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,7,7,3,3,0,4,0,0,23,7,11,7,3,5,0,0,0,35,31,92,67,101,88,43,18,3,452,13,34,16,15,11,16,6,3,115,0,3,5,3,0,3,0,0,23,4,4,4,0,3,3,0,0,24,0,0,10,4,9,5,3,0,30,3,26,23,18,18,12,3,0,108,11,18,15,11,10,3,0,0,65,3,5,3,3,0,3,0,0,22,8,12,8,3,5,6,3,0,46,0,0,0,0,0,0,0,0,3,0,4,3,12,3,0,4,0,21,26,32,31,24,31,14,9,7,174,114,264,197,200,196,116,52,14,1144,4,10,5,0,7,0,0,0,27,0,0,5,0,0,0,0,0,4,0,12,4,8,0,4,0,0,27,0,6,0,0,0,0,0,0,6,3,6,3,0,4,0,0,0,17,9,37,18,22,37,20,4,0,154,6,22,23,18,30,9,0,0,113,23,66
506011113,6,43,31,28,10,0,0,0,117,18,135,117,20,7,0,0,0,299,135,587,476,287,146,68,21,0,1718,42,146,79,52,29,12,10,0,365,0,22,23,13,5,3,0,0,72,7,92,72,38,13,3,0,0,226,4,43,43,20,16,9,3,0,134,39,335,278,113,45,25,5,0,831,23,118,52,29,22,12,0,0,261,15,37,22,8,11,0,3,0,97,19,94,43,30,8,3,0,0,193,0,0,3,0,0,0,0,0,7,0,22,19,6,7,0,0,0,58,35,78,61,29,13,10,3,0,237,345,1746,1326,666,339,152,46,0,4618,12,86,44,16,14,0,0,0,176,3,68,35,6,4,0,0,0,111,7,69,47,16,10,6,0,0,155,3,23,16,0,3,0,0,0,44,4,16,7,0,6,0,0,0,42,53,364,202,95,46,16,0,0,778,33,198,135,70,46,17,4,0,494,110,590
506011114,9,18,15,13,9,3,0,0,69,13,20,14,5,8,4,0,0,70,57,147,119,147,141,119,48,17,786,23,42,44,42,40,30,24,9,263,3,15,25,8,11,3,0,0,60,4,14,20,20,16,7,3,0,82,3,9,17,13,21,11,6,0,79,21,54,50,31,32,29,3,3,224,20,36,19,26,25,12,4,0,143,13,8,7,8,5,3,0,0,49,11,21,19,12,20,10,0,0,87,0,3,0,0,0,0,3,0,17,0,3,5,7,3,9,0,0,25,53,65,74,58,45,44,30,21,405,222,450,429,399,382,293,129,54,2360,3,11,21,8,4,3,0,0,58,0,11,4,5,3,0,0,0,31,4,11,6,14,3,5,0,0,45,0,7,0,0,4,0,0,0,14,10,10,11,4,3,0,0,0,42,19,74,57,51,74,36,17,0,325,12,42,64,72,50,39,16,0,293,44,122
506011115,0,6,7,9,10,12,4,3,56,9,7,10,6,4,3,0,0,45,47,96,122,172,173,139,58,9,821,25,35,39,53,44,41,10,11,255,3,5,8,5,11,9,5,0,58,0,10,7,26,13,8,7,0,76,0,3,6,11,12,11,5,3,61,12,23,31,46,32,21,11,0,176,13,12,16,16,15,12,5,0,91,11,12,9,3,4,3,0,0,42,5,5,12,13,9,4,8,0,55,0,0,0,0,0,0,0,0,0,0,0,3,10,4,3,0,3,21,31,25,43,38,45,43,36,19,271,156,256,317,415,387,305,150,46,2027,0,11,15,7,8,3,0,0,53,0,0,0,3,0,0,0,0,10,0,6,9,10,3,7,0,0,44,8,4,4,3,0,0,0,0,18,0,10,10,4,3,0,0,0,29,20,50,56,60,57,26,15,3,294,10,33,43,56,55,28,10,0,238,29,56
506011116,3,6,20,20,10,20,3,0,71,4,4,7,16,11,4,0,0,46,38,95,127,141,152,125,28,0,717,18,39,39,36,35,18,7,0,183,5,11,8,13,8,3,4,0,55,4,0,10,17,24,11,3,0,68,3,4,17,9,20,16,3,0,73,7,14,35,40,30,37,10,0,165,8,10,12,27,17,21,10,3,99,9,11,10,8,11,3,3,0,52,7,3,7,7,11,4,0,0,38,0,0,0,0,0,0,0,0,4,0,0,3,9,7,0,0,0,17,11,11,36,20,27,22,17,3,148,123,209,320,353,347,278,81,15,1730,4,12,14,8,9,9,0,0,61,0,0,0,3,0,0,0,0,4,4,5,16,9,4,0,0,0,41,3,6,4,5,3,0,0,0,25,0,13,10,10,3,0,0,0,39,19,38,40,68,58,59,18,3,288,10,28,55,57,68,36,11,3,268,18,59
506011117,0,5,10,6,3,3,0,0,29,7,41,26,14,3,3,0,0,94,62,239,234,142,95,46,15,9,845,26,64,38,22,24,6,10,0,190,9,8,14,3,5,0,0,0,41,0,9,12,19,11,3,0,0,56,3,4,9,11,7,3,0,0,35,41,66,47,28,14,4,6,0,202,18,29,25,17,11,7,0,0,123,3,8,11,3,0,0,0,0,26,12,34,27,13,3,10,3,0,99,0,0,0,4,0,0,0,0,4,0,7,3,9,4,5,0,0,25,48,62,42,44,23,22,13,3,255,229,593,500,329,206,110,50,18,2028,7,32,12,9,3,0,0,0,64,7,15,14,0,0,0,0,0,33,5,12,14,11,5,0,0,0,48,0,8,3,3,0,0,0,0,8,4,9,6,0,0,0,0,0,20,34,89,59,36,41,5,3,3,266,13,57,50,46,24,3,0,0,192,61,165
506021118,4,21,25,12,8,6,3,0,91,10,58,52,21,16,6,0,0,159,91,302,222,226,168,122,57,12,1198,29,97,56,48,39,25,24,8,322,5,13,15,9,13,3,0,0,64,3,38,32,27,16,15,3,0,132,0,5,15,22,20,14,4,0,80,49,154,140,76,55,31,10,0,518,18,67,48,41,29,21,3,0,231,11,29,23,14,9,3,3,0,90,14,52,34,20,17,6,0,0,149,0,6,0,0,0,0,0,0,9,3,13,9,16,3,4,3,0,46,117,196,149,114,102,78,60,31,846,362,1055,809,645,492,326,174,55,3931,13,38,15,22,9,6,0,0,98,4,22,19,8,8,0,0,0,56,4,29,33,10,13,4,3,3,101,3,9,6,6,6,0,0,0,30,7,12,9,3,3,0,0,0,37,45,136,97,69,66,39,12,3,471,20,65,62,59,56,25,5,5,297,60,239
506021119,17,67,67,46,21,12,6,0,236,25,80,82,35,16,0,0,0,232,68,381,258,189,147,95,31,8,1188,28,127,56,60,56,25,15,3,377,3,20,27,19,3,5,5,0,84,5,70,37,27,20,5,3,0,162,6,33,22,29,19,7,7,4,122,69,234,182,91,74,39,10,5,709,38,103,66,52,44,18,11,0,332,24,53,29,15,12,6,0,0,145,25,90,42,20,7,10,3,0,192,8,0,3,0,0,0,0,0,15,4,8,8,8,5,5,0,0,47,115,189,110,119,94,89,36,28,784,440,1471,992,707,513,318,118,55,4618,26,88,77,22,16,5,0,0,232,10,31,16,14,7,0,0,0,74,14,89,58,15,10,3,7,6,195,3,26,20,8,3,0,0,0,63,5,22,17,11,5,0,0,0,62,70,228,137,100,72,35,15,7,666,11,126,113,86,68,38,16,3,453,82,368
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,3,0,0,0,23,0,6,3,8,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021122,14,63,52,28,22,14,3,0,204,28,140,93,36,15,3,0,0,314,152,555,430,348,267,171,88,28,2040,45,166,67,70,63,41,39,12,496,3,28,22,16,8,6,0,0,85,20,89,47,38,23,0,0,0,220,7,24,17,13,24,13,3,0,116,104,413,229,127,77,43,9,11,1016,52,117,74,42,47,13,11,0,353,41,60,31,18,17,8,0,3,175,35,139,65,36,26,9,3,3,318,4,0,10,0,0,0,3,0,19,9,23,23,8,9,8,0,3,72,205,385,207,169,151,106,86,26,1327,714,2204,1368,953,746,439,253,84,6765,28,87,80,27,12,8,0,0,241,9,54,22,8,4,3,0,0,104,26,87,42,19,11,12,9,6,215,7,39,14,4,4,0,0,0,68,6,18,22,11,7,0,0,0,70,94,289,140,80,91,62,24,9,790,31,112,107,75,72,38,19,3,469,145,505
506021123,16,61,55,37,23,14,8,3,203,29,113,81,29,22,4,0,0,273,100,341,245,150,169,101,28,14,1143,38,126,65,53,50,21,15,4,373,4,13,7,9,10,7,0,0,52,11,62,30,33,24,11,0,0,177,3,15,23,18,30,10,6,3,112,68,281,205,143,102,34,7,0,857,30,113,73,47,31,26,8,0,337,22,69,23,11,15,3,0,0,139,21,84,47,17,14,9,3,0,186,0,0,0,0,0,0,0,0,5,3,28,6,5,6,0,0,0,63,78,219,155,142,100,42,37,11,787,424,1526,1028,695,586,289,117,42,4706,20,101,40,22,7,0,0,0,201,13,37,21,10,3,0,0,0,80,14,61,37,19,7,5,3,0,156,9,33,12,5,3,0,0,0,59,4,16,15,6,0,3,0,0,44,50,195,101,80,76,40,14,3,561,15,87,63,86,69,40,15,0,363,89,394
506031124,42,95,55,32,15,19,3,0,266,37,117,67,25,4,0,0,0,253,245,499,244,165,137,106,93,30,1517,50,94,69,41,42,34,23,14,358,7,21,18,11,9,11,3,4,86,26,99,42,28,22,14,7,5,243,4,23,33,25,26,18,10,4,137,197,379,167,98,70,56,13,8,979,38,98,85,47,37,13,15,6,341,25,51,27,11,0,3,3,3,128,35,78,24,17,12,11,7,0,181,13,5,3,0,0,0,0,0,27,4,18,13,13,10,3,3,3,69,199,220,132,88,75,83,102,121,1010,927,1794,966,598,472,363,282,197,5594,62,95,42,25,15,11,0,0,246,13,34,24,6,3,4,0,0,90,27,76,29,8,10,3,10,8,173,21,28,16,6,0,0,0,0,73,4,31,17,5,5,3,0,0,61,119,286,126,80,76,53,36,14,798,30,93,78,63,87,45,24,6,426,197,444
506031125,4,5,17,15,15,7,3,0,70,18,31,40,19,4,0,0,0,117,62,103,140,205,177,93,31,5,822,25,27,33,30,26,28,6,0,182,5,3,7,11,3,4,5,0,37,11,23,32,25,12,9,3,3,121,3,3,17,26,22,20,3,0,88,28,87,105,135,77,37,4,4,479,18,26,21,35,29,14,5,0,147,10,14,5,10,3,0,0,0,39,12,20,16,22,11,3,0,0,86,0,0,0,0,0,0,4,0,10,4,4,3,9,10,3,0,0,34,29,24,21,24,20,21,7,4,147,228,380,456,570,417,247,64,20,2371,21,24,20,21,13,3,0,0,102,3,10,14,14,0,0,0,0,46,12,12,23,18,5,6,3,0,75,4,4,4,0,0,0,0,0,21,0,3,3,3,0,3,0,0,14,27,73,81,85,68,32,8,0,376,13,38,64,103,54,18,12,0,307,47,155
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,17,65,42,20,12,4,0,0,167,43,132,95,30,12,0,0,0,303,124,446,314,215,139,92,32,7,1365,44,91,59,35,35,30,13,0,303,8,12,12,13,11,3,4,0,61,14,79,39,15,14,5,0,0,171,3,19,27,13,11,4,0,0,82,111,428,203,78,31,17,5,0,875,31,74,70,49,22,15,3,3,265,25,47,22,10,10,3,0,0,118,47,135,57,30,14,7,6,0,298,6,4,0,0,3,0,0,0,26,5,28,20,13,8,4,0,0,71,125,209,120,83,45,38,39,5,654,598,1774,1072,592,370,225,103,26,4752,17,82,34,23,12,3,0,0,171,11,75,36,9,3,0,0,0,141,28,85,34,15,11,6,3,0,178,6,26,17,0,3,0,0,0,60,6,13,8,3,3,0,0,0,35,46,277,138,68,49,26,13,0,619,33,86,64,64,34,16,4,0,306,143,565
506031128,4,39,35,25,16,14,4,0,141,20,63,54,31,12,0,0,0,172,77,276,202,177,225,156,73,14,1201,32,56,46,47,52,41,23,7,310,3,10,12,14,11,11,3,3,69,16,46,27,13,24,14,7,0,150,5,18,16,21,19,25,15,0,119,42,141,95,62,68,38,13,3,459,26,52,47,29,29,14,6,7,205,10,30,8,10,8,0,3,0,79,15,35,25,21,22,8,3,3,123,0,0,0,7,0,3,0,0,9,4,15,8,15,7,3,4,0,55,50,74,57,27,51,31,18,16,336,312,839,634,483,542,368,171,59,3418,13,55,35,33,13,4,0,0,148,0,13,13,10,5,0,0,0,46,10,37,29,17,10,0,5,0,112,3,11,8,5,3,0,3,0,33,0,17,13,0,3,0,0,0,41,33,141,91,73,93,46,26,14,516,23,70,59,73,84,32,16,0,368,60,206
506031129,12,22,40,55,46,25,13,0,199,10,37,60,29,21,4,0,0,167,78,119,214,317,196,166,76,27,1196,23,36,35,47,40,31,38,8,256,0,7,8,8,6,11,3,0,48,11,38,44,43,28,15,16,0,192,4,13,17,22,34,23,11,7,135,52,105,121,169,113,77,25,10,675,18,29,26,46,41,28,12,10,203,10,14,15,4,3,3,0,0,51,7,13,15,12,10,12,3,0,80,0,0,0,0,0,0,0,0,6,0,8,4,11,3,12,3,0,35,36,15,27,31,22,16,38,24,215,272,449,627,792,567,421,236,91,3452,27,30,48,56,18,15,3,0,201,0,16,23,26,6,0,0,0,82,9,18,42,15,10,9,7,3,106,10,10,7,11,7,0,0,0,49,6,10,11,9,5,0,0,0,38,37,101,127,139,92,77,50,6,630,15,44,79,128,102,87,41,8,503,52,137
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,25,23,47,70,56,26,8,0,253,22,42,89,50,26,15,0,0,233,90,178,362,329,290,202,68,9,1525,31,42,64,59,61,39,15,3,307,3,14,15,24,21,18,4,0,96,22,31,66,49,34,25,9,3,242,6,14,24,36,35,46,20,0,183,52,126,192,223,128,93,26,3,842,36,45,50,52,49,39,20,4,294,18,16,21,14,7,3,4,0,94,14,24,25,32,9,13,0,0,118,4,3,0,0,0,0,0,0,7,0,4,12,24,13,8,4,0,67,47,26,30,23,39,27,14,7,220,362,586,996,986,776,551,185,41,4486,18,37,78,55,21,15,3,3,235,3,12,50,36,17,3,0,0,119,8,46,68,34,19,10,3,0,188,6,9,15,16,6,0,0,0,50,9,7,8,15,3,0,0,0,42,68,115,207,162,145,64,20,7,792,20,38,127,154,147,95,26,12,621,69,143
506041132,6,33,32,19,15,8,8,0,117,21,95,73,24,10,0,0,0,218,115,375,299,238,212,139,55,14,1448,37,101,53,49,40,43,24,3,358,5,22,19,16,10,6,4,0,81,15,57,29,19,10,11,0,0,142,3,15,14,14,14,14,6,0,81,55,215,153,58,41,22,16,3,562,26,73,57,43,29,14,5,0,249,27,43,17,8,10,7,3,5,111,22,108,57,32,15,13,8,0,258,3,3,3,3,0,3,0,0,14,5,18,16,11,3,6,0,0,57,80,137,103,76,50,62,38,12,560,420,1281,918,601,469,343,168,45,4256,11,63,39,26,12,7,0,0,148,11,54,19,9,0,0,0,0,102,17,56,24,21,11,7,5,6,148,3,19,5,0,0,0,0,0,28,5,9,13,3,0,3,0,0,36,56,166,103,81,62,41,12,3,533,21,89,76,54,45,27,11,0,328,83,325
506041133,16,32,50,39,20,10,3,0,174,35,101,109,54,17,3,0,0,316,131,337,500,441,241,146,39,3,1834,38,69,61,70,46,32,6,9,333,11,10,13,24,8,5,3,0,69,13,65,57,57,41,7,4,0,247,11,15,24,32,24,19,12,0,126,82,243,289,216,104,47,15,0,993,37,72,63,49,45,19,3,3,288,21,34,22,7,4,0,3,0,90,18,64,35,35,19,6,3,0,181,5,0,0,3,0,0,0,0,8,3,13,23,20,5,3,0,0,69,348,426,338,142,61,31,23,27,1395,763,1483,1581,1185,623,326,109,38,6112,19,67,89,35,8,6,0,0,228,7,63,36,10,3,0,0,0,119,16,65,57,29,10,4,0,0,195,7,15,12,3,0,0,0,0,44,3,8,20,3,0,0,0,0,38,73,193,197,137,86,35,13,0,734,27,87,153,145,69,24,7,0,521,101,404
506041134,0,26,16,10,12,3,0,0,73,20,55,42,21,7,4,0,0,146,101,287,279,255,229,163,102,31,1443,49,94,70,66,62,49,44,15,443,6,24,12,24,12,6,0,0,89,10,14,21,7,23,4,4,3,84,3,16,15,13,15,20,4,0,91,30,123,108,55,45,18,18,10,408,30,60,42,32,28,20,10,0,224,14,14,16,8,4,9,7,0,63,15,50,50,33,25,17,5,3,191,5,0,3,0,4,8,0,0,17,8,9,18,13,12,3,3,0,61,134,153,138,103,95,93,66,30,804,431,921,817,633,563,415,278,85,4142,14,31,21,9,7,4,0,0,93,3,27,12,4,4,5,4,0,63,11,31,22,12,9,7,7,3,102,0,12,0,3,4,0,0,0,22,5,18,13,4,3,0,0,0,47,46,124,73,78,73,63,35,11,507,35,81,68,71,44,30,20,4,355,85,231
506041135,5,24,25,24,12,7,0,0,100,37,77,96,29,13,0,0,0,252,108,369,382,318,223,129,44,6,1576,45,111,77,67,58,30,12,0,402,4,11,18,5,11,0,4,0,57,11,44,47,29,14,6,3,0,159,0,10,25,18,22,12,3,0,95,43,168,185,113,63,24,8,0,601,30,53,57,31,30,18,4,0,221,19,24,26,7,0,3,0,0,73,11,57,55,39,19,7,0,0,193,0,0,0,0,0,0,0,0,3,4,14,9,16,3,0,0,0,49,49,69,70,44,31,34,17,3,324,386,1024,1064,744,491,278,101,11,4102,8,53,33,14,0,4,0,0,111,0,40,28,7,7,0,0,0,74,9,42,41,25,9,5,3,0,127,6,11,6,8,3,0,0,0,28,7,6,11,8,3,0,0,0,28,53,172,171,105,72,35,6,0,609,23,94,144,93,78,23,8,0,459,66,351
