SA2_MAINCODE_2016,DC15_17FSEOMSolsET,DC15_17FSEOM_LpEns,DC15_17FSEOMT,DC15_17FSolsEVwwMSEO,DC15_17FSolsEVwwMSolsEVww,DC15_17FSolsEVwwMSolNwna,DC15_17FSolsEVwwMsol_pEns,DC15_17FSolsEVwwMSolsET,DC15_17FSolsEVwwM_LpEns,DC15_17FSolsEVwwMT,DC15_17FSolNwnaMSEO,DC15_17FSolNwnaMSolsEVww,DC15_17FSolNwnaMSolNwna,DC15_17FSolNwnaMsol_pEns,DC15_17FSolNwnaMSolsET,DC15_17FSolNwnaM_LpEns,DC15_17FSolNwnaMT,DC15_17FSol_pEnsMSEO,DC15_17FSol_pEnsMSolsEVww,DC15_17FSol_pEnsMSolNwna,DC15_17FSol_pEnsMsol_pEns,DC15_17FSol_pEnsMSolsET,DC15_17FSol_pEnsM_LpEns,DC15_17FSol_pEnsMT,DC15_17FSolsETMSEO,DC15_17FSolsETMSolsEVww,DC15_17FSolsETMSolNwna,DC15_17FSolsETMsol_pEns,DC15_17FSolsETMSolsET,DC15_17FSolsETM_LpEns,DC15_17FSolsETMT,DC15_17F_LpEnsMSEO,DC15_17F_LpEnsMSolsEVww,DC15_17F_LpEnsMSolNwna,DC15_17F_LpEnsMsol_pEns,DC15_17F_LpEnsMSolsET,DC15_17F_LpEnsM_LpEns,DC15_17F_LpEnsMT,DC15_17FTMSEO,DC15_17FTMSolsEVww,DC15_17FTMSolNwna,DC15_17FTMsol_pEns,DC15_17FTMSolsET,DC15_17FTM_LpEns,DC15_17FTMT,DC18_20FSEOMSEO,DC18_20FSEOMSolsEVww,DC18_20FSEOMSolNwna,DC18_20FSEOMsol_pEns,DC18_20FSEOMSolsET,DC18_20FSEOM_LpEns,DC18_20FSEOMT,DC18_20FSolsEVwwMSEO,DC18_20FSolsEVwwMSolsEVww,DC18_20FSolsEVwwMSolNwna,DC18_20FSolsEVwwMsol_pEns,DC18_20FSolsEVwwMSolsET,DC18_20FSolsEVwwM_LpEns,DC18_20FSolsEVwwMT,DC18_20FSolNwnaMSEO,DC18_20FSolNwnaMSolsEVww,DC18_20FSolNwnaMSolNwna,DC18_20FSolNwnaMsol_pEns,DC18_20FSolNwnaMSolsET,DC18_20FSolNwnaM_LpEns,DC18_20FSolNwnaMT,DC18_20FSol_pEnsMSEO,DC18_20FSol_pEnsMSolsEVww,DC18_20FSol_pEnsMSolNwna,DC18_20FSol_pEnsMsol_pEns,DC18_20FSol_pEnsMSolsET,DC18_20FSol_pEnsM_LpEns,DC18_20FSol_pEnsMT,DC18_20FSolsETMSEO,DC18_20FSolsETMSolsEVww,DC18_20FSolsETMSolNwna,DC18_20FSolsETMsol_pEns,DC18_20FSolsETMSolsET,DC18_20FSolsETM_LpEns,DC18_20FSolsETMT,DC18_20F_LpEnsMSEO,DC18_20F_LpEnsMSolsEVww,DC18_20F_LpEnsMSolNwna,DC18_20F_LpEnsMsol_pEns,DC18_20F_LpEnsMSolsET,DC18_20F_LpEnsM_LpEns,DC18_20F_LpEnsMT,DC18_20FTMSEO,DC18_20FTMSolsEVww,DC18_20FTMSolNwna,DC18_20FTMsol_pEns,DC18_20FTMSolsET,DC18_20FTM_LpEns,DC18_20FTMT,DC21_24FSEOMSEO,DC21_24FSEOMSolsEVww,DC21_24FSEOMSolNwna,DC21_24FSEOMsol_pEns,DC21_24FSEOMSolsET,DC21_24FSEOM_LpEns,DC21_24FSEOMT,DC21_24FSolsEVwwMSEO,DC21_24FSolsEVwwMSolsEVww,DC21_24FSolsEVwwMSolNwna,DC21_24FSolsEVwwMsol_pEns,DC21_24FSolsEVwwMSolsET,DC21_24FSolsEVwwM_LpEns,DC21_24FSolsEVwwMT,DC21_24FSolNwnaMSEO,DC21_24FSolNwnaMSolsEVww,DC21_24FSolNwnaMSolNwna,DC21_24FSolNwnaMsol_pEns,DC21_24FSolNwnaMSolsET,DC21_24FSolNwnaM_LpEns,DC21_24FSolNwnaMT,DC21_24FSol_pEnsMSEO,DC21_24FSol_pEnsMSolsEVww,DC21_24FSol_pEnsMSolNwna,DC21_24FSol_pEnsMsol_pEns,DC21_24FSol_pEnsMSolsET,DC21_24FSol_pEnsM_LpEns,DC21_24FSol_pEnsMT,DC21_24FSolsETMSEO,DC21_24FSolsETMSolsEVww,DC21_24FSolsETMSolNwna,DC21_24FSolsETMsol_pEns,DC21_24FSolsETMSolsET,DC21_24FSolsETM_LpEns,DC21_24FSolsETMT,DC21_24F_LpEnsMSEO,DC21_24F_LpEnsMSolsEVww,DC21_24F_LpEnsMSolNwna,DC21_24F_LpEnsMsol_pEns,DC21_24F_LpEnsMSolsET,DC21_24F_LpEnsM_LpEns,DC21_24F_LpEnsMT,DC21_24FTMSEO,DC21_24FTMSolsEVww,DC21_24FTMSolNwna,DC21_24FTMsol_pEns,DC21_24FTMSolsET,DC21_24FTM_LpEns,DC21_24FTMT,TDCFSEOMSEO,TDCFSEOMSolsEVww,TDCFSEOMSolNwna,TDCFSEOMsol_pEns,TDCFSEOMSolsET,TDCFSEOM_LpEns,TDCFSEOMT,TDCFSolsEVwwMSEO,TDCFSolsEVwwMSolsEVww,TDCFSolsEVwwMSolNwna,TDCFSolsEVwwMsol_pEns,TDCFSolsEVwwMSolsET,TDCFSolsEVwwM_LpEns,TDCFSolsEVwwMT,TDCFSolNwnaMSEO,TDCFSolNwnaMSolsEVww,TDCFSolNwnaMSolNwna,TDCFSolNwnaMsol_pEns,TDCFSolNwnaMSolsET,TDCFSolNwnaM_LpEns,TDCFSolNwnaMT,TDCFSol_pEnsMSEO,TDCFSol_pEnsMSolsEVww,TDCFSol_pEnsMSolNwna,TDCFSol_pEnsMsol_pEns,TDCFSol_pEnsMSolsET,TDCFSol_pEnsM_LpEns,TDCFSol_pEnsMT,TDCFSolsETMSEO,TDCFSolsETMSolsEVww,TDCFSolsETMSolNwna,TDCFSolsETMsol_pEns,TDCFSolsETMSolsET,TDCFSolsETM_LpEns,TDCFSolsETMT,TDCF_LpEnsMSEO,TDCF_LpEnsMSolsEVww,TDCF_LpEnsMSolNwna,TDCF_LpEnsMsol_pEns,TDCF_LpEnsMSolsET,TDCF_LpEnsM_LpEns,TDCF_LpEnsMT,TDCFTMSEO,TDCFTMSolsEVww,TDCFTMSolNwna,TDCFTMsol_pEns,TDCFTMSolsET,TDCFTM_LpEns,TDCFTMT
506011114,4,0,161,4,16,0,0,16,0,25,4,0,3,0,3,0,7,0,0,0,0,0,0,0,9,16,3,0,24,0,27,0,0,0,0,0,0,0,165,26,3,0,26,0,189,53,3,0,0,3,0,52,3,13,0,0,13,0,13,0,3,3,0,7,0,7,0,0,0,0,0,0,0,3,14,3,0,15,0,17,0,0,0,0,0,0,0,52,16,3,0,16,0,69,25,0,0,0,0,0,25,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,9,0,0,0,0,0,0,0,20,3,0,0,10,0,30,1113,31,0,0,31,3,1151,73,230,10,0,241,0,310,3,21,26,0,43,0,43,0,0,0,0,0,0,0,74,253,30,0,284,0,360,10,0,0,0,0,3,14,1197,280,30,0,318,5,1518
506011115,5,0,177,3,15,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,21,0,21,0,0,0,0,0,0,0,181,21,0,0,22,0,206,74,0,0,0,0,0,71,3,9,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,15,0,0,0,0,0,0,0,76,7,0,0,7,0,85,28,0,0,0,0,0,27,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,29,3,0,0,3,0,35,1180,22,0,0,22,0,1199,41,118,0,5,123,0,162,3,3,0,0,7,0,8,0,0,0,0,0,0,0,44,121,0,5,126,0,174,8,0,0,0,0,0,8,1228,146,0,5,150,0,1378
506011116,3,0,165,0,14,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,17,0,0,0,0,0,0,0,166,16,0,0,16,0,177,60,0,0,0,0,0,61,3,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,9,0,0,0,0,0,0,0,67,6,0,0,6,0,74,25,0,0,0,0,0,27,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,0,0,3,0,36,1154,19,0,0,19,3,1173,55,60,0,0,60,0,114,0,5,0,0,5,0,5,0,0,0,3,3,0,3,55,60,0,3,67,0,122,3,0,0,0,0,5,11,1214,85,0,3,81,6,1309
506011117,3,0,173,12,51,0,0,51,0,58,0,7,7,0,14,0,14,0,0,0,0,0,0,0,12,60,7,0,66,0,70,0,0,0,0,0,0,0,174,64,7,0,67,0,240,35,0,0,0,0,0,35,0,24,0,0,24,0,25,0,3,7,0,6,0,6,0,0,0,0,0,0,0,0,23,7,0,29,0,30,0,0,0,0,0,0,0,38,23,7,0,29,0,69,22,0,0,0,0,0,23,0,16,0,0,18,0,18,0,3,3,0,7,0,7,0,0,0,0,0,0,0,0,22,3,0,22,0,22,0,0,0,0,0,0,0,22,20,3,0,22,0,42,1506,49,0,0,49,3,1554,64,544,13,0,562,0,622,0,68,41,0,114,0,113,0,0,0,0,0,0,0,62,617,56,0,675,0,742,0,0,0,0,0,0,0,1573,662,56,0,722,3,2293
506021118,5,0,120,7,34,3,0,39,0,52,0,4,4,0,7,0,6,0,0,0,0,0,0,0,8,40,3,0,46,0,58,0,0,0,0,0,0,0,130,42,3,0,50,0,181,31,0,0,0,0,0,35,5,28,3,0,35,0,43,0,5,5,0,10,0,10,0,0,0,0,0,0,0,5,32,5,0,43,0,48,0,0,0,0,0,0,0,43,34,5,0,40,0,86,15,0,0,0,0,0,20,0,18,0,0,18,0,18,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,25,0,0,0,0,0,0,0,19,26,0,0,26,0,40,991,40,3,0,41,0,1029,115,539,32,4,572,3,694,9,64,40,0,109,0,114,0,0,0,0,0,0,6,123,602,70,4,678,3,815,0,0,0,0,0,0,0,1111,641,70,9,723,8,1846
506021119,0,0,125,14,33,0,0,33,0,47,0,4,3,0,8,0,11,0,0,0,0,0,0,0,10,42,3,0,46,0,63,0,0,0,0,0,0,0,140,48,3,0,53,0,190,51,0,0,0,4,0,55,7,21,0,0,22,0,27,0,3,3,0,13,0,13,0,0,0,0,0,0,0,6,28,9,0,33,0,40,0,0,0,0,0,0,0,58,27,9,0,35,0,94,28,0,0,0,0,0,27,4,11,0,0,11,0,17,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,11,0,0,13,0,22,0,0,0,0,0,0,0,30,11,0,0,13,0,43,1281,61,0,0,67,3,1345,162,485,9,8,503,0,671,0,75,30,0,104,0,109,5,6,0,8,10,0,12,175,561,39,10,621,0,789,0,0,0,0,0,0,0,1454,630,39,13,680,4,2141
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021122,4,0,157,17,87,5,0,95,0,110,0,16,8,0,21,0,21,0,0,0,0,0,0,0,17,103,16,0,122,0,137,0,0,0,0,0,0,0,165,115,16,0,131,0,290,54,3,0,0,3,0,50,5,47,5,0,56,0,61,0,11,6,0,14,0,14,0,0,0,0,0,0,0,5,58,10,0,73,0,76,0,0,0,0,0,0,0,53,65,10,0,76,0,125,35,3,0,0,3,0,38,4,20,0,0,23,0,27,0,3,4,0,9,0,9,0,0,0,0,0,0,0,4,24,7,0,35,0,35,0,0,0,0,0,0,0,34,30,7,0,35,0,71,1485,81,0,0,83,7,1577,181,1247,60,3,1313,0,1493,0,221,73,0,293,0,293,3,9,0,7,12,0,13,180,1472,135,7,1615,0,1794,6,0,0,0,0,5,10,1669,1554,136,7,1700,11,3382
506021123,4,0,91,9,30,3,0,36,0,43,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,32,3,0,34,0,45,0,0,0,0,0,0,0,99,36,3,0,39,0,134,59,4,0,0,4,0,60,9,14,3,0,18,0,22,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,15,3,0,19,0,28,0,0,0,0,0,0,0,65,15,3,0,18,0,85,26,0,0,0,0,0,26,3,5,0,0,9,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,9,0,12,0,0,0,0,0,0,0,35,9,0,0,9,0,44,938,38,0,0,38,0,973,117,512,24,0,539,3,655,7,41,17,0,61,0,69,0,0,0,0,0,0,0,119,555,38,3,602,3,726,3,0,0,0,0,0,3,1063,598,38,3,639,3,1702
506031124,4,0,108,13,59,9,0,70,0,78,0,10,6,0,14,0,14,0,0,0,0,0,0,0,13,67,18,0,85,0,96,0,0,0,0,0,0,0,119,74,18,0,86,0,206,53,4,0,0,4,0,59,8,26,9,0,31,0,43,0,6,5,0,9,0,9,0,0,0,0,0,0,0,8,34,12,0,45,0,52,0,0,0,0,0,0,0,58,32,12,0,49,0,106,28,0,0,0,0,0,28,0,30,0,0,31,0,33,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,35,3,0,34,0,41,0,0,0,0,0,0,0,31,35,3,0,34,0,62,962,40,0,3,43,0,999,122,728,45,0,777,0,901,3,143,50,0,192,0,194,0,3,0,0,3,0,3,128,873,98,0,967,0,1096,0,0,0,0,0,0,0,1089,918,98,3,1013,0,2099
506031125,4,0,225,11,95,3,3,99,0,112,0,9,11,0,21,0,21,0,0,0,0,0,0,0,11,100,17,3,113,0,131,0,0,0,0,0,0,0,240,103,17,3,123,0,356,131,0,0,0,0,0,133,8,69,0,0,72,0,82,0,8,6,0,11,0,11,0,0,0,0,0,0,0,8,77,3,0,78,0,87,0,0,0,0,0,0,0,142,80,3,0,81,0,227,45,0,0,0,0,0,45,0,47,3,0,47,0,51,0,4,0,0,5,0,5,0,0,0,0,0,0,0,0,56,5,0,56,0,60,0,0,0,0,0,0,0,45,53,5,0,60,0,107,1260,45,0,0,45,0,1308,92,665,11,3,682,0,774,0,58,41,0,102,0,101,0,0,0,0,0,0,0,98,727,51,3,782,0,879,3,0,0,0,0,0,7,1360,770,51,7,830,6,2192
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,66,15,119,9,0,134,0,143,0,19,11,0,36,0,36,0,0,0,0,0,0,0,15,141,27,0,166,0,175,0,0,0,0,0,0,0,73,143,27,0,169,0,239,31,0,0,0,0,0,34,3,81,4,0,92,0,93,0,20,17,0,34,0,34,0,0,0,0,0,0,0,3,105,20,0,123,0,130,0,0,0,0,0,0,0,36,104,20,0,124,0,163,7,0,0,0,0,0,7,0,43,3,0,42,0,42,0,11,3,0,12,0,12,0,0,0,0,0,0,0,0,53,10,0,61,0,61,0,0,0,0,0,0,0,7,53,10,0,61,0,66,634,48,4,0,47,0,683,98,1726,94,3,1821,0,1919,0,307,116,3,429,0,429,0,5,0,0,3,0,3,98,2039,206,6,2249,0,2350,8,0,0,0,0,4,10,734,2084,208,6,2302,4,3044
506031128,5,0,123,11,72,12,0,79,0,94,0,11,19,0,31,0,32,0,0,0,0,0,0,0,11,84,32,0,117,0,123,0,0,0,0,0,0,0,128,87,32,0,122,0,253,57,0,0,0,0,0,58,3,40,4,0,46,0,50,0,14,10,0,21,0,21,0,0,0,0,0,0,0,3,54,12,0,69,0,72,0,0,0,0,0,0,0,60,55,12,0,69,0,132,26,3,0,0,3,0,30,4,21,0,0,23,0,26,0,3,0,0,4,0,4,0,0,0,0,0,0,0,4,23,4,0,31,0,32,0,0,0,0,0,0,0,27,27,4,0,28,0,61,1139,43,0,0,41,0,1183,101,617,38,0,656,0,762,11,87,100,4,193,0,196,0,0,0,0,3,0,3,105,708,138,3,856,0,965,0,3,0,0,3,0,4,1248,754,138,7,896,0,2148
506031129,3,0,243,19,178,4,0,185,0,201,0,10,10,0,23,0,23,0,0,0,0,0,0,0,19,188,21,0,211,0,229,0,0,0,0,0,0,0,255,192,21,0,211,0,466,172,3,0,0,3,0,171,7,96,3,0,106,0,110,0,5,11,0,16,0,16,0,0,0,0,0,0,0,7,106,15,0,123,0,130,0,0,0,0,0,0,0,178,110,15,0,122,0,300,59,0,0,0,0,0,64,6,37,3,0,41,0,49,0,12,8,0,19,0,19,0,0,0,0,0,0,0,6,50,13,0,59,0,66,0,0,0,0,0,0,0,68,51,13,0,61,0,125,1372,55,0,4,55,0,1427,111,1168,30,10,1205,0,1319,6,96,64,0,157,0,161,0,0,0,0,0,0,0,115,1266,91,10,1367,0,1485,3,0,0,0,0,0,3,1492,1325,91,13,1425,0,2913
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,288,29,306,9,0,314,0,340,0,22,32,0,57,0,57,0,0,0,0,0,0,0,29,327,45,0,373,0,396,0,0,0,0,0,0,0,307,334,45,0,374,0,689,149,6,0,0,6,0,156,19,156,8,0,160,0,178,0,12,18,0,34,0,34,0,0,0,0,0,0,0,19,164,25,0,193,0,207,0,0,0,0,0,0,0,165,170,25,0,194,0,364,73,3,0,0,3,0,77,7,75,5,0,79,0,80,0,3,3,0,13,0,13,0,0,0,0,0,0,0,7,76,10,0,89,0,95,0,0,0,0,0,0,0,78,85,10,0,91,0,173,1829,59,0,0,59,0,1888,177,1769,75,0,1846,0,2024,3,159,148,0,304,0,309,0,3,0,0,6,0,6,183,1934,216,4,2156,0,2340,8,0,0,0,0,0,8,2021,1991,216,4,2213,3,4240
506041132,5,0,167,13,116,12,0,125,0,141,0,30,37,0,62,0,62,0,0,0,0,3,0,3,13,145,50,0,195,0,208,0,0,0,0,0,0,0,181,147,50,0,197,0,373,52,0,0,0,0,0,52,14,70,3,0,71,0,86,0,21,15,0,33,0,35,0,3,0,0,3,0,3,12,93,19,0,108,0,123,0,0,0,0,0,0,0,63,93,19,0,108,0,169,22,0,0,0,0,0,21,0,36,4,0,37,0,39,0,12,7,0,24,0,24,0,0,0,0,0,0,0,0,47,15,0,61,0,60,0,0,0,0,0,0,0,18,50,15,0,59,0,80,1232,59,0,0,61,0,1290,126,1265,77,5,1345,0,1463,3,296,226,5,530,0,528,0,7,0,0,5,0,5,127,1569,305,11,1877,0,2001,0,7,0,0,7,3,14,1356,1637,301,11,1949,3,3305
506041133,5,0,374,29,256,8,0,261,0,290,0,27,37,0,64,0,64,0,0,0,0,0,0,0,29,285,47,0,332,0,356,0,0,0,0,0,0,0,392,290,47,0,340,0,730,172,0,0,0,0,0,174,3,140,7,0,145,0,149,0,13,21,0,37,0,37,0,0,0,0,0,0,0,3,154,28,0,181,0,186,0,0,0,0,0,0,0,175,151,28,0,185,0,359,60,0,0,0,0,0,58,3,85,0,0,85,0,87,0,12,15,0,23,0,23,0,0,0,0,0,0,0,3,93,15,0,110,0,114,0,0,0,0,0,0,0,57,92,15,0,109,0,172,2260,94,0,0,94,0,2357,215,2232,71,8,2318,0,2532,3,209,210,0,414,0,423,3,10,0,3,8,0,17,220,2447,280,11,2741,0,2961,0,5,0,0,5,0,8,2483,2548,280,11,2838,4,5329
506041134,3,0,194,13,63,6,0,67,0,80,0,18,18,0,35,0,35,0,0,0,0,0,0,0,9,76,24,0,102,0,118,0,0,0,0,0,0,0,203,82,24,0,105,3,311,58,0,0,0,0,0,59,3,49,0,0,53,0,57,0,10,19,0,23,0,23,0,3,0,0,3,0,3,3,60,18,0,77,0,85,0,0,0,0,0,0,0,59,65,18,0,80,0,141,14,0,0,0,0,0,14,5,15,0,0,22,0,25,0,0,5,0,8,0,8,0,0,0,0,0,0,0,5,19,11,0,30,0,28,0,0,0,0,0,0,0,24,19,11,0,30,0,51,1680,38,0,0,42,4,1723,130,890,49,11,946,3,1077,3,144,142,4,286,0,297,0,7,0,4,11,0,11,132,1044,188,15,1250,0,1387,3,0,0,0,0,11,13,1818,1080,188,15,1287,17,3122
506041135,8,0,300,14,148,0,0,148,0,164,0,20,10,0,37,0,40,0,0,0,0,0,0,0,13,169,11,0,186,0,200,0,0,0,0,0,0,0,310,176,11,0,194,0,502,88,0,0,0,0,0,91,3,102,3,3,106,0,106,0,11,16,0,24,0,27,0,0,0,0,0,0,0,5,112,17,3,130,0,136,0,0,0,0,0,0,0,88,119,17,3,137,0,226,37,0,0,0,0,0,42,3,64,0,0,64,0,63,0,11,9,0,15,0,15,0,0,0,0,0,0,0,3,73,9,0,79,0,85,0,0,0,0,0,0,0,37,72,9,0,85,0,125,2376,76,3,0,79,0,2460,161,1503,33,14,1545,0,1702,4,157,126,0,285,0,294,4,0,0,0,0,0,3,165,1660,160,14,1829,0,2001,5,0,0,0,0,0,7,2548,1743,158,14,1913,6,4463
506041136,3,0,127,5,89,4,0,98,0,103,0,17,21,0,36,0,36,0,0,0,0,0,0,0,5,106,26,0,135,0,137,0,0,0,0,0,0,0,132,109,26,0,132,0,264,36,0,0,0,0,0,37,8,52,0,0,50,0,60,0,17,14,0,28,0,28,0,3,0,0,3,0,3,8,68,20,0,82,0,91,0,0,0,0,0,0,0,44,69,20,0,84,0,124,21,0,0,0,0,0,21,0,24,3,0,30,0,30,0,7,3,0,14,0,14,0,0,0,0,0,0,0,0,34,4,0,38,0,38,0,0,0,0,0,0,0,21,34,4,0,38,0,60,954,29,0,0,29,0,987,83,873,41,7,922,0,1006,6,161,155,0,312,0,316,0,13,0,0,13,0,13,89,1041,201,7,1243,0,1337,0,0,0,0,0,3,3,1045,1071,201,7,1280,3,2322
506041137,21,0,346,27,106,15,0,122,0,146,0,20,26,0,51,0,51,0,0,0,0,0,0,0,27,133,37,0,173,0,199,0,0,0,0,0,0,0,354,149,37,0,188,0,546,128,0,0,0,0,0,129,9,87,11,0,95,0,108,0,15,18,0,32,0,32,0,0,0,0,0,0,0,9,97,30,0,129,0,138,0,0,0,0,0,0,0,143,100,30,0,126,0,265,48,4,0,0,4,0,49,6,43,0,0,41,0,55,0,13,8,0,23,0,23,0,0,0,0,0,0,0,6,54,10,0,67,0,70,0,0,0,0,0,0,0,56,58,10,0,70,0,124,2310,92,0,0,89,0,2401,186,1177,84,4,1263,0,1450,0,197,214,0,417,3,421,4,7,0,3,9,0,12,192,1380,304,7,1686,3,1887,9,3,0,0,3,0,12,2512,1471,304,6,1782,5,4297
506051138,10,0,280,10,90,5,0,97,0,103,0,12,9,0,21,0,21,0,0,0,0,0,0,0,10,103,11,0,115,0,120,0,0,0,0,0,0,0,279,109,11,0,127,0,400,62,4,0,0,4,0,67,8,46,6,0,47,0,59,0,8,4,0,11,0,11,0,0,0,0,0,0,0,8,55,5,0,61,0,69,0,0,0,0,0,0,0,66,61,5,0,65,0,133,29,0,0,0,0,0,29,3,18,0,0,17,0,21,0,4,3,0,9,0,9,0,3,0,0,3,0,3,3,21,3,0,29,0,30,0,0,0,0,0,0,0,35,21,3,0,29,0,56,2119,76,0,0,78,3,2196,132,892,23,4,919,0,1044,4,108,45,0,158,0,160,0,11,0,8,15,0,15,134,1011,74,8,1090,0,1223,0,0,0,0,0,0,0,2256,1080,74,10,1164,3,3419
506051139,6,0,224,4,15,0,0,15,0,28,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,20,0,0,21,0,30,0,0,0,0,0,0,0,223,24,0,0,27,0,251,38,6,0,0,6,0,42,3,7,0,0,7,0,10,0,0,5,0,3,0,3,0,0,0,0,0,0,0,3,5,5,0,9,0,15,0,0,0,0,0,0,0,42,9,5,0,13,0,55,20,0,0,0,0,0,20,0,5,0,0,5,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,0,0,0,0,0,0,23,3,0,0,8,0,24,1608,40,4,0,47,0,1648,95,205,3,0,211,0,305,4,15,10,0,26,0,29,0,0,0,0,0,0,0,102,217,21,0,238,0,336,5,0,0,0,0,3,3,1707,253,26,0,276,3,1989
506051140,8,0,362,11,18,0,0,18,0,31,0,4,0,0,4,0,4,0,0,0,0,0,0,0,11,22,0,0,22,0,35,0,0,0,0,0,0,0,370,25,0,0,26,0,400,121,4,0,0,5,0,126,9,7,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,12,0,16,0,0,0,0,0,0,0,127,9,0,0,13,0,144,67,3,0,0,3,0,70,5,4,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,13,0,0,0,0,0,0,0,65,13,0,0,13,0,81,2209,49,3,0,48,3,2263,112,128,5,0,137,0,244,0,12,0,0,9,0,12,0,3,0,0,7,0,7,113,136,5,0,151,0,261,0,0,0,0,0,0,0,2321,185,13,0,200,3,2527
