SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_ns,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1946,Korea_Rep_South_1946_1955,Korea_Rep_South_1956_1965,Korea_Rep_South_1966_1975,Korea_Rep_South_1976_1985,Korea_Rep_South_1986_1995,Korea_Rep_South_1996_2005,Korea_Rep_South_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repblic_Sth_Yr_arr_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_ns,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_ns,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
505031256,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,5,3,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,3,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,16,27,20,18,3,5,3,0,3,0,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,4,4,0,0,0,0,44,0,3,9,3,0,0,0,3,3,4,0,0,3,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,0,4,0,0,3,0,0,0,0,0,0,3,28,0,0,3,20,39,61,83,89,52,49,21,14,10,5,24,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,3,0,0,0,0,0,19,0,0,0,0,8,3,0,3,0,0,3,0,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
506011110,4,0,0,0,0,7,0,54,0,8,17,16,0,0,0,0,3,0,0,0,0,0,4,50,0,0,0,0,0,0,3,6,3,0,3,0,0,0,3,19,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,20,0,0,0,3,6,0,0,4,0,0,0,0,0,0,0,10,0,0,0,4,15,14,20,25,0,0,3,5,0,0,0,90,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,84,38,24,38,8,4,0,0,3,0,0,3,0,4,205,0,0,5,26,88,101,128,129,59,63,31,38,10,3,23,706,0,0,0,0,3,3,4,9,0,0,0,4,3,0,0,26,0,0,0,0,19,29,28,101,31,46,42,30,9,4,11,348,0,3,0,3,4,3,0,3,0,0,0,0,0,0,0,18,0,0,0,7,10,8,33,20,7,3,0,0,3,0,4,87
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,10,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,3,7,4,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,6,5,3,0,0,0,0,0,0,0,0,0,0,37,0,0,0,11,27,36,48,43,20,17,10,5,0,0,6,223,0,0,0,0,0,0,3,3,3,3,10,3,0,0,0,29,0,0,0,0,3,6,0,46,7,9,15,12,8,4,5,124,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,14
506011113,11,15,9,8,0,0,0,90,0,13,16,7,0,0,0,5,0,0,3,0,0,0,0,47,0,0,0,0,0,0,8,9,3,0,3,0,4,4,0,24,0,0,0,0,0,6,10,33,5,3,7,3,0,3,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,17,94,143,252,42,49,44,37,22,16,17,736,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,7,0,3,0,3,0,0,0,0,3,0,0,0,26,0,0,3,6,32,57,109,185,71,60,42,18,21,10,22,643,0,0,0,0,5,0,4,25,7,11,3,11,0,0,0,72,0,0,0,0,5,20,32,196,34,28,16,7,5,11,13,371,0,0,0,0,7,9,0,3,0,3,0,3,0,0,0,21,0,0,0,3,7,36,120,117,16,12,30,12,17,7,8,390
506011114,0,0,0,0,0,0,0,42,0,29,18,12,0,0,0,0,3,3,0,0,0,0,3,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,3,0,6,3,0,0,0,0,0,0,3,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,26,18,16,10,3,6,3,0,0,0,0,0,0,4,80,0,0,3,21,50,66,109,55,18,27,10,15,4,3,19,397,0,0,0,0,0,0,3,11,3,0,13,10,7,8,0,46,0,0,0,0,4,15,6,31,17,14,13,0,11,0,0,113,0,5,0,0,3,7,0,0,0,0,0,0,0,0,0,15,0,0,0,7,5,3,9,9,3,0,3,0,3,0,0,43
506011115,0,0,0,0,0,0,0,51,0,17,18,9,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,8,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,15,9,11,18,4,0,7,0,0,0,0,3,108,0,0,3,24,46,62,44,22,7,0,0,0,4,0,7,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,9,6,3,4,0,3,0,0,0,42,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,10,0,8,0,0,0,0,0,0,45
506011116,0,0,0,0,0,0,0,33,0,23,16,9,0,0,0,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,3,3,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,5,7,5,5,4,4,0,0,0,0,0,0,0,52,0,0,0,20,38,43,20,16,0,3,0,3,0,0,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,3,0,0,3,10,0,0,4,0,0,0,0,0,0,20,0,0,0,8,0,3,5,3,0,0,3,0,0,0,0,20
506011117,8,8,0,0,0,0,0,27,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,8,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,12,8,6,0,3,3,3,0,0,3,58,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,6,3,3,6,3,5,3,0,0,0,0,0,0,0,34,0,0,3,12,36,68,94,98,25,32,44,13,12,4,17,450,0,0,0,0,0,0,3,18,0,0,3,0,5,0,0,35,0,0,0,0,6,12,25,152,22,12,27,22,4,10,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,5,8,7,9,0,3,0,0,3,3,0,42
506021118,17,39,25,13,9,11,8,208,0,18,40,15,0,0,3,7,0,4,0,3,0,0,6,111,0,0,0,0,0,3,6,7,0,0,0,0,0,0,0,24,0,0,0,0,0,8,9,21,3,7,10,0,8,4,8,79,0,0,0,6,3,7,4,5,0,0,3,0,0,0,0,29,0,0,0,15,22,34,31,42,0,0,10,4,3,6,6,185,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,13,0,19,6,7,3,0,4,0,0,0,0,0,0,0,3,45,0,0,0,24,66,78,89,94,40,53,44,23,20,12,22,579,0,0,0,3,3,0,8,19,6,13,20,15,3,13,3,112,0,0,0,0,18,26,8,74,44,45,31,29,7,9,17,306,0,4,8,8,12,4,3,0,0,0,0,0,0,0,3,47,0,0,0,13,22,25,47,21,7,3,3,5,7,0,4,163
506021119,34,40,27,17,8,4,7,251,3,29,58,34,8,3,6,3,7,3,17,0,0,0,20,188,0,0,0,0,0,8,13,7,0,3,0,0,3,0,4,39,0,0,0,0,3,4,30,35,10,15,28,6,21,13,17,186,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,0,0,4,9,27,52,69,46,7,16,14,8,8,11,4,276,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,17,4,3,6,0,9,4,0,0,0,0,0,0,0,40,3,0,3,25,57,93,61,66,37,26,31,7,11,3,16,433,0,0,4,3,0,0,3,25,8,7,14,14,16,3,0,101,0,0,0,0,12,11,15,54,19,16,10,8,21,9,11,189,0,5,0,3,7,4,3,5,3,3,0,0,5,3,3,50,0,0,0,11,7,22,19,16,0,4,4,12,0,3,3,104
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021122,44,50,30,21,6,3,3,269,3,51,93,32,8,4,3,11,3,3,11,3,10,0,8,235,0,0,0,3,0,8,17,12,0,0,0,3,3,0,0,55,0,0,0,0,8,3,35,80,31,22,28,33,25,21,17,302,0,0,0,14,4,11,7,5,0,0,0,0,0,0,0,43,0,0,9,24,56,75,88,89,28,28,25,24,34,14,18,509,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,25,10,0,5,4,0,7,3,0,0,0,0,0,3,56,0,3,9,26,95,118,127,173,55,86,55,41,13,11,26,844,0,0,0,0,3,3,19,59,16,53,44,35,30,18,9,285,0,0,0,0,20,49,31,163,79,133,89,60,65,42,16,740,0,16,10,6,25,20,3,9,0,3,3,0,4,0,3,96,0,0,4,17,26,37,52,43,0,11,11,0,0,0,5,221
506021123,29,42,5,4,9,3,4,164,0,43,66,28,5,0,0,10,0,5,8,11,6,0,8,202,0,0,0,0,3,15,24,7,5,3,4,15,0,0,3,74,0,0,0,0,4,6,27,68,19,14,18,18,15,15,12,222,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,13,30,45,51,62,13,25,18,14,11,15,12,330,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,20,7,4,4,0,4,0,0,0,3,0,0,0,0,57,0,0,4,19,60,80,60,54,19,27,11,5,13,6,12,362,0,0,0,3,0,0,3,6,3,5,9,15,5,8,3,67,0,0,0,0,10,13,10,41,11,17,29,15,9,9,5,173,0,11,4,0,8,12,0,0,0,3,0,0,0,0,0,44,0,0,6,3,15,25,35,21,3,3,6,9,16,0,3,142
506031124,13,21,4,3,4,0,16,116,0,62,70,32,5,3,3,0,0,3,12,3,0,0,22,217,0,0,0,0,0,8,15,6,0,3,0,3,9,0,4,51,0,0,0,0,13,8,34,65,20,21,15,24,16,6,15,239,0,0,0,6,3,8,0,3,0,0,0,0,0,4,0,27,0,0,4,35,48,111,119,172,51,55,92,98,153,102,42,1080,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,51,4,10,8,4,3,3,0,0,0,0,0,0,4,84,0,3,4,12,48,55,55,62,25,12,19,16,15,0,7,335,0,0,0,3,0,0,10,49,16,33,28,32,35,22,9,224,0,0,0,4,12,17,22,59,11,39,35,37,40,15,11,305,0,3,3,3,11,10,3,4,0,0,0,0,0,0,0,46,0,0,3,10,15,29,48,50,6,11,14,21,27,36,13,285
506031125,0,0,0,0,0,0,0,44,0,9,12,15,0,7,0,0,0,0,0,3,0,0,0,45,0,0,0,3,3,3,10,3,0,0,0,0,0,0,0,19,0,0,0,0,4,9,6,33,5,11,3,11,9,0,3,95,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,12,0,0,3,20,62,192,130,152,32,21,19,18,15,8,11,685,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,16,6,5,7,0,0,0,0,0,0,0,0,0,0,33,0,0,0,14,30,41,37,36,17,11,16,9,8,0,3,228,0,0,0,0,0,3,14,4,0,3,0,3,0,0,0,26,0,0,0,0,3,13,4,10,0,0,0,5,0,0,3,55,0,0,0,0,11,9,0,4,0,0,0,0,0,0,0,31,0,0,4,9,23,59,129,87,4,8,3,10,15,4,3,357
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,8,16,3,0,6,3,0,72,3,67,90,29,3,0,3,0,0,3,0,6,3,0,7,214,0,0,0,0,0,5,16,7,0,0,3,5,0,0,0,36,0,0,0,0,10,10,22,80,11,17,22,15,10,4,8,202,0,0,0,3,0,9,8,5,0,0,3,0,0,0,0,27,0,0,0,11,48,65,136,152,36,60,33,40,35,23,26,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,3,0,0,0,0,0,0,0,0,0,5,40,0,0,0,14,34,54,42,79,39,32,36,11,20,7,18,393,0,0,0,0,0,0,16,74,24,42,34,34,32,22,9,290,0,0,0,0,11,42,40,327,51,126,79,48,86,48,18,874,0,8,0,0,16,7,3,0,0,3,0,4,0,0,4,38,0,0,0,6,17,21,59,37,5,6,9,6,9,0,5,172
506031128,5,16,4,0,0,0,0,73,0,16,19,5,0,0,4,0,0,0,0,0,0,0,3,54,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,25,0,0,0,0,3,11,33,29,0,13,3,0,7,0,10,106,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,12,0,0,3,41,142,236,111,161,27,37,25,13,34,15,14,859,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,19,3,12,12,3,7,0,0,0,0,0,0,0,3,52,0,3,4,31,57,73,73,62,26,18,21,6,3,8,13,389,0,0,0,3,0,5,9,32,3,0,14,10,3,0,3,86,0,0,0,0,8,10,19,60,7,19,21,25,23,13,3,214,0,0,0,0,8,11,3,7,0,0,0,0,0,0,0,24,0,0,4,21,64,41,60,67,0,5,7,0,4,3,4,276
506031129,12,4,4,7,3,0,3,85,0,16,10,7,0,8,0,0,0,0,0,5,0,0,3,65,0,0,3,0,0,3,10,4,3,0,0,3,0,0,0,28,0,0,0,0,0,16,33,64,11,11,10,3,19,0,3,172,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,9,36,75,150,127,144,32,41,38,51,42,11,21,771,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,42,4,0,9,4,9,0,0,0,3,0,0,0,0,66,0,0,3,22,41,53,23,35,14,10,10,10,12,0,10,254,0,0,0,0,0,3,0,0,0,13,8,3,7,0,0,42,0,0,0,0,4,12,8,32,14,22,0,6,13,8,3,120,0,8,0,0,10,3,0,5,0,0,0,0,0,0,0,31,0,0,0,19,27,50,73,51,10,9,10,20,17,13,5,312
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,6,9,3,4,3,0,0,92,0,20,19,10,0,0,0,0,0,3,0,0,0,0,5,65,0,0,0,0,0,4,15,15,0,3,4,0,0,0,3,52,0,0,0,4,3,12,87,69,24,24,24,4,8,8,14,272,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,17,0,0,9,49,133,327,218,338,86,59,111,46,52,41,27,1489,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,12,0,14,8,9,7,0,8,0,0,0,0,0,0,0,0,53,0,0,8,18,41,70,54,42,23,13,13,13,12,4,3,308,0,0,0,3,0,10,31,10,3,14,18,5,0,3,5,109,0,0,0,0,3,4,8,21,3,6,11,0,4,8,3,73,0,0,0,0,8,10,11,0,0,0,0,0,0,0,4,28,0,0,0,24,42,83,140,137,15,20,24,19,16,0,15,530
506041132,7,3,0,3,0,0,0,53,3,25,36,25,11,3,0,5,0,3,3,0,0,0,3,112,0,0,0,0,0,3,9,6,0,0,0,0,0,0,0,22,0,0,0,0,0,8,13,43,7,11,10,3,8,3,12,125,0,0,0,0,0,3,8,6,0,0,3,0,0,0,0,29,0,0,0,15,60,85,79,114,26,27,20,28,22,10,19,506,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,26,11,3,3,3,0,0,0,0,0,0,0,0,0,58,0,0,3,19,64,70,91,138,44,44,48,25,19,3,23,585,0,0,0,0,5,3,12,36,9,27,20,25,11,19,5,178,0,0,0,0,18,53,44,226,50,80,51,55,76,31,15,710,0,3,0,5,11,17,3,0,0,3,3,0,0,0,0,46,0,0,3,10,15,25,40,34,4,0,12,4,0,0,4,161
506041133,0,0,10,3,7,0,3,91,0,7,30,16,4,0,5,0,0,3,3,0,3,0,8,85,0,0,0,0,0,7,10,8,0,0,0,0,0,0,0,31,0,0,0,0,7,4,28,42,5,3,14,10,7,3,6,130,0,0,0,8,6,9,0,0,0,0,0,3,0,0,3,28,0,0,0,27,121,247,307,298,71,53,62,62,40,27,46,1350,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,28,6,4,3,0,7,0,0,0,0,0,0,0,5,52,0,0,0,13,45,94,91,125,42,61,32,23,27,11,66,635,0,0,0,0,4,5,36,36,18,13,14,13,15,16,5,171,0,0,0,0,14,45,18,74,18,16,12,21,10,12,17,257,0,0,0,3,5,9,0,3,3,0,0,0,0,0,0,28,0,0,0,17,29,86,222,151,20,38,25,30,27,0,15,652
506041134,0,0,0,0,0,0,3,64,0,25,20,14,3,0,0,7,0,0,0,0,0,0,0,71,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,21,3,0,0,3,0,0,0,41,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,11,0,0,3,15,28,32,30,45,3,9,9,5,12,4,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,45,12,12,11,5,0,0,0,0,0,0,0,0,0,97,0,0,3,24,82,119,174,149,65,46,24,26,21,3,29,768,0,0,0,0,0,3,4,37,34,17,11,14,10,5,0,143,0,0,0,0,14,15,34,209,59,46,25,29,46,14,11,504,0,0,3,0,0,0,0,8,0,0,0,5,0,0,0,22,0,0,0,7,21,23,4,17,0,0,0,0,0,0,5,88
506041135,8,13,0,0,0,0,0,69,0,11,15,19,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,26,3,0,0,0,4,4,0,54,0,0,0,0,9,7,0,0,4,0,0,0,0,0,0,19,0,0,4,20,35,127,118,158,57,54,18,20,23,16,19,656,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,12,0,8,5,11,6,3,0,3,0,0,0,0,0,0,0,39,0,0,6,18,51,106,101,163,43,50,29,32,9,8,15,623,0,0,0,3,0,9,27,46,3,23,6,4,5,5,4,134,0,0,0,0,9,26,36,157,24,27,11,19,19,5,6,344,0,0,0,0,9,6,0,7,0,3,3,0,0,0,0,33,0,0,0,10,23,46,92,101,23,13,6,3,5,7,4,333
